# Italian Word Analogy Test
# Attribution-ShareAlike CC LICENSE http://creativecommons.org/licenses/by-sa/4.0/
# If used in scientific work please cite: http://ceur-ws.org/Vol-1404/paper_11.pdf
: capital-common-countries 
Colombia Colombiano Egitto Egiziano 
Colombia Colombiano Inghilterra Inglese 
Colombia Colombiano Francia Francese 
Colombia Colombiano Germania Tedesco 
Colombia Colombiano Grecia Greco 
Colombia Colombiano Islanda Islandese 
Colombia Colombiano India Indiano 
Colombia Colombiano Irlanda Irlandese 
Colombia Colombiano Israele Israeliano 
Colombia Colombiano Italia Italiano 
Colombia Colombiano Giappone Giapponese 
Colombia Colombiano Corea Coreano 
Colombia Colombiano Macedonia Macedone 
Colombia Colombiano Malta Maltese 
Colombia Colombiano Messico Messicano 
Colombia Colombiano Moldavia Moldavo 
Colombia Colombiano Olanda Olandese 
Colombia Colombiano Norvegia Norvegese 
Colombia Colombiano Peru Peruviano 
Colombia Colombiano Polonia Polacco 
Colombia Colombiano Portogallo Portoghese 
Colombia Colombiano Russia Russo 
Colombia Colombiano Slovacchia Slovacco 
Colombia Colombiano Spagna Spagnolo 
Colombia Colombiano Svezia Svedese 
Colombia Colombiano Svizzera Svizzero 
Colombia Colombiano Thailandia Thailandese 
Colombia Colombiano Ucraina Ucraino 
Colombia Colombiano Albania Albanese 
Colombia Colombiano Argentina Argentino 
Colombia Colombiano Australia Australiano 
Colombia Colombiano Austria Austriaco 
Colombia Colombiano Bielorussia Bielorusso 
Colombia Colombiano Brasile Brasiliano 
Colombia Colombiano Bulgaria Bulgaro 
Colombia Colombiano Cambogia Cambogiano 
Colombia Colombiano Cile Cileno 
Croazia Croato Danimarca Danese 
Croazia Croato Egitto Egiziano 
Croazia Croato Inghilterra Inglese 
Croazia Croato Francia Francese 
Croazia Croato Germania Tedesco 
Croazia Croato Grecia Greco 
Croazia Croato Islanda Islandese 
Croazia Croato India Indiano 
Croazia Croato Irlanda Irlandese 
Croazia Croato Israele Israeliano 
Croazia Croato Italia Italiano 
Croazia Croato Giappone Giapponese 
Croazia Croato Corea Coreano 
Croazia Croato Macedonia Macedone 
Croazia Croato Malta Maltese 
Croazia Croato Messico Messicano 
Croazia Croato Moldavia Moldavo 
Croazia Croato Olanda Olandese 
Croazia Croato Norvegia Norvegese 
Croazia Croato Peru Peruviano 
Croazia Croato Polonia Polacco 
Croazia Croato Portogallo Portoghese 
Croazia Croato Russia Russo 
Croazia Croato Slovacchia Slovacco 
Croazia Croato Spagna Spagnolo 
Croazia Croato Svezia Svedese 
Croazia Croato Svizzera Svizzero 
Croazia Croato Thailandia Thailandese 
Croazia Croato Ucraina Ucraino 
Croazia Croato Albania Albanese 
Croazia Croato Argentina Argentino 
Croazia Croato Australia Australiano 
Croazia Croato Austria Austriaco 
Croazia Croato Bielorussia Bielorusso 
Croazia Croato Brasile Brasiliano 
Croazia Croato Bulgaria Bulgaro 
Croazia Croato Cambogia Cambogiano 
Croazia Croato Cile Cileno 
Croazia Croato Cina Cinese 
Danimarca Danese Egitto Egiziano 
Danimarca Danese Inghilterra Inglese 
Danimarca Danese Francia Francese 
Danimarca Danese Germania Tedesco 
Danimarca Danese Grecia Greco 
Danimarca Danese Islanda Islandese 
Danimarca Danese India Indiano 
Danimarca Danese Irlanda Irlandese 
Danimarca Danese Israele Israeliano 
Danimarca Danese Italia Italiano 
Danimarca Danese Giappone Giapponese 
Danimarca Danese Corea Coreano 
Danimarca Danese Macedonia Macedone 
Danimarca Danese Malta Maltese 
Danimarca Danese Messico Messicano 
Danimarca Danese Moldavia Moldavo 
Danimarca Danese Olanda Olandese 
Danimarca Danese Norvegia Norvegese 
Danimarca Danese Peru Peruviano 
Danimarca Danese Polonia Polacco 
Danimarca Danese Portogallo Portoghese 
Danimarca Danese Russia Russo 
Danimarca Danese Slovacchia Slovacco 
Danimarca Danese Spagna Spagnolo 
Danimarca Danese Svezia Svedese 
Danimarca Danese Svizzera Svizzero 
Danimarca Danese Thailandia Thailandese 
Danimarca Danese Ucraina Ucraino 
Danimarca Danese Albania Albanese 
Danimarca Danese Argentina Argentino 
Danimarca Danese Australia Australiano 
Danimarca Danese Austria Austriaco 
Danimarca Danese Bielorussia Bielorusso 
Danimarca Danese Brasile Brasiliano 
Danimarca Danese Bulgaria Bulgaro 
Danimarca Danese Cambogia Cambogiano 
Danimarca Danese Cile Cileno 
Danimarca Danese Cina Cinese 
Danimarca Danese Colombia Colombiano 
Egitto Egiziano Inghilterra Inglese 
Egitto Egiziano Francia Francese 
Egitto Egiziano Germania Tedesco 
Egitto Egiziano Grecia Greco 
Egitto Egiziano Islanda Islandese 
Egitto Egiziano India Indiano 
Egitto Egiziano Irlanda Irlandese 
Egitto Egiziano Israele Israeliano 
Egitto Egiziano Italia Italiano 
Egitto Egiziano Giappone Giapponese 
Egitto Egiziano Corea Coreano 
Egitto Egiziano Macedonia Macedone 
Egitto Egiziano Malta Maltese 
Egitto Egiziano Messico Messicano 
Egitto Egiziano Moldavia Moldavo 
Egitto Egiziano Olanda Olandese 
Egitto Egiziano Norvegia Norvegese 
Egitto Egiziano Peru Peruviano 
Egitto Egiziano Polonia Polacco 
Egitto Egiziano Portogallo Portoghese 
Egitto Egiziano Russia Russo 
Egitto Egiziano Slovacchia Slovacco 
Egitto Egiziano Spagna Spagnolo 
Egitto Egiziano Svezia Svedese 
Egitto Egiziano Svizzera Svizzero 
Egitto Egiziano Thailandia Thailandese 
Egitto Egiziano Ucraina Ucraino 
Egitto Egiziano Albania Albanese 
Egitto Egiziano Argentina Argentino 
Egitto Egiziano Australia Australiano 
Egitto Egiziano Austria Austriaco 
Egitto Egiziano Bielorussia Bielorusso 
Egitto Egiziano Brasile Brasiliano 
Egitto Egiziano Bulgaria Bulgaro 
Egitto Egiziano Cambogia Cambogiano 
Egitto Egiziano Cile Cileno 
Egitto Egiziano Cina Cinese 
Egitto Egiziano Colombia Colombiano 
Egitto Egiziano Croazia Croato 
Inghilterra Inglese Francia Francese 
Inghilterra Inglese Germania Tedesco 
Inghilterra Inglese Grecia Greco 
Inghilterra Inglese Islanda Islandese 
Inghilterra Inglese India Indiano 
Inghilterra Inglese Irlanda Irlandese 
Inghilterra Inglese Israele Israeliano 
Inghilterra Inglese Italia Italiano 
Inghilterra Inglese Giappone Giapponese 
Inghilterra Inglese Corea Coreano 
Inghilterra Inglese Macedonia Macedone 
Inghilterra Inglese Malta Maltese 
Inghilterra Inglese Messico Messicano 
Inghilterra Inglese Moldavia Moldavo 
Inghilterra Inglese Olanda Olandese 
Inghilterra Inglese Norvegia Norvegese 
Inghilterra Inglese Peru Peruviano 
Inghilterra Inglese Polonia Polacco 
Inghilterra Inglese Portogallo Portoghese 
Inghilterra Inglese Russia Russo 
Inghilterra Inglese Slovacchia Slovacco 
Inghilterra Inglese Spagna Spagnolo 
Inghilterra Inglese Svezia Svedese 
Inghilterra Inglese Svizzera Svizzero 
Inghilterra Inglese Thailandia Thailandese 
Inghilterra Inglese Ucraina Ucraino 
Inghilterra Inglese Albania Albanese 
Inghilterra Inglese Argentina Argentino 
Inghilterra Inglese Australia Australiano 
Inghilterra Inglese Austria Austriaco 
Inghilterra Inglese Bielorussia Bielorusso 
Inghilterra Inglese Brasile Brasiliano 
Inghilterra Inglese Bulgaria Bulgaro 
Inghilterra Inglese Cambogia Cambogiano 
Inghilterra Inglese Cile Cileno 
Inghilterra Inglese Cina Cinese 
Inghilterra Inglese Colombia Colombiano 
Inghilterra Inglese Croazia Croato 
Inghilterra Inglese Danimarca Danese 
Francia Francese Germania Tedesco 
Francia Francese Grecia Greco 
Francia Francese Islanda Islandese 
Francia Francese India Indiano 
Francia Francese Irlanda Irlandese 
Francia Francese Israele Israeliano 
Francia Francese Italia Italiano 
Francia Francese Giappone Giapponese 
Francia Francese Corea Coreano 
Francia Francese Macedonia Macedone 
Francia Francese Malta Maltese 
Francia Francese Messico Messicano 
Francia Francese Moldavia Moldavo 
Francia Francese Olanda Olandese 
Francia Francese Norvegia Norvegese 
Francia Francese Peru Peruviano 
Francia Francese Polonia Polacco 
Francia Francese Portogallo Portoghese 
Francia Francese Russia Russo 
Francia Francese Slovacchia Slovacco 
Francia Francese Spagna Spagnolo 
Francia Francese Svezia Svedese 
Francia Francese Svizzera Svizzero 
Francia Francese Thailandia Thailandese 
Francia Francese Ucraina Ucraino 
Francia Francese Albania Albanese 
Francia Francese Argentina Argentino 
Francia Francese Australia Australiano 
Francia Francese Austria Austriaco 
Francia Francese Bielorussia Bielorusso 
Francia Francese Brasile Brasiliano 
Francia Francese Bulgaria Bulgaro 
Francia Francese Cambogia Cambogiano 
Francia Francese Cile Cileno 
Francia Francese Cina Cinese 
Francia Francese Colombia Colombiano 
Francia Francese Croazia Croato 
Francia Francese Danimarca Danese 
Francia Francese Egitto Egiziano 
Germania Tedesco Grecia Greco 
Germania Tedesco Islanda Islandese 
Germania Tedesco India Indiano 
Germania Tedesco Irlanda Irlandese 
Germania Tedesco Israele Israeliano 
Germania Tedesco Italia Italiano 
Germania Tedesco Giappone Giapponese 
Germania Tedesco Corea Coreano 
Germania Tedesco Macedonia Macedone 
Germania Tedesco Malta Maltese 
Germania Tedesco Messico Messicano 
Germania Tedesco Moldavia Moldavo 
Germania Tedesco Olanda Olandese 
Germania Tedesco Norvegia Norvegese 
Germania Tedesco Peru Peruviano 
Germania Tedesco Polonia Polacco 
Germania Tedesco Portogallo Portoghese 
Germania Tedesco Russia Russo 
Germania Tedesco Slovacchia Slovacco 
Germania Tedesco Spagna Spagnolo 
Germania Tedesco Svezia Svedese 
Germania Tedesco Svizzera Svizzero 
Germania Tedesco Thailandia Thailandese 
Germania Tedesco Ucraina Ucraino 
Germania Tedesco Albania Albanese 
Germania Tedesco Argentina Argentino 
Germania Tedesco Australia Australiano 
Germania Tedesco Austria Austriaco 
Germania Tedesco Bielorussia Bielorusso 
Germania Tedesco Brasile Brasiliano 
Germania Tedesco Bulgaria Bulgaro 
Germania Tedesco Cambogia Cambogiano 
Germania Tedesco Cile Cileno 
Germania Tedesco Cina Cinese 
Germania Tedesco Colombia Colombiano 
Germania Tedesco Croazia Croato 
Germania Tedesco Danimarca Danese 
Germania Tedesco Egitto Egiziano 
Germania Tedesco Inghilterra Inglese 
Grecia Greco Islanda Islandese 
Grecia Greco India Indiano 
Grecia Greco Irlanda Irlandese 
Grecia Greco Israele Israeliano 
Grecia Greco Italia Italiano 
Grecia Greco Giappone Giapponese 
Grecia Greco Corea Coreano 
Grecia Greco Macedonia Macedone 
Grecia Greco Malta Maltese 
Grecia Greco Messico Messicano 
Grecia Greco Moldavia Moldavo 
Grecia Greco Olanda Olandese 
Grecia Greco Norvegia Norvegese 
Grecia Greco Peru Peruviano 
Grecia Greco Polonia Polacco 
Grecia Greco Portogallo Portoghese 
Grecia Greco Russia Russo 
Grecia Greco Slovacchia Slovacco 
Grecia Greco Spagna Spagnolo 
Grecia Greco Svezia Svedese 
Grecia Greco Svizzera Svizzero 
Grecia Greco Thailandia Thailandese 
Grecia Greco Ucraina Ucraino 
Grecia Greco Albania Albanese 
Grecia Greco Argentina Argentino 
Grecia Greco Australia Australiano 
Grecia Greco Austria Austriaco 
Grecia Greco Bielorussia Bielorusso 
Grecia Greco Brasile Brasiliano 
Grecia Greco Bulgaria Bulgaro 
Grecia Greco Cambogia Cambogiano 
Grecia Greco Cile Cileno 
Grecia Greco Cina Cinese 
Grecia Greco Colombia Colombiano 
Grecia Greco Croazia Croato 
Grecia Greco Danimarca Danese 
Grecia Greco Egitto Egiziano 
Grecia Greco Inghilterra Inglese 
Grecia Greco Francia Francese 
Islanda Islandese India Indiano 
Islanda Islandese Irlanda Irlandese 
Islanda Islandese Israele Israeliano 
Islanda Islandese Italia Italiano 
Islanda Islandese Giappone Giapponese 
Islanda Islandese Corea Coreano 
Islanda Islandese Macedonia Macedone 
Islanda Islandese Malta Maltese 
Islanda Islandese Messico Messicano 
Islanda Islandese Moldavia Moldavo 
Islanda Islandese Olanda Olandese 
Islanda Islandese Norvegia Norvegese 
Islanda Islandese Peru Peruviano 
Islanda Islandese Polonia Polacco 
Islanda Islandese Portogallo Portoghese 
Islanda Islandese Russia Russo 
Islanda Islandese Slovacchia Slovacco 
Islanda Islandese Spagna Spagnolo 
Islanda Islandese Svezia Svedese 
Islanda Islandese Svizzera Svizzero 
Islanda Islandese Thailandia Thailandese 
Islanda Islandese Ucraina Ucraino 
Islanda Islandese Albania Albanese 
Islanda Islandese Argentina Argentino 
Islanda Islandese Australia Australiano 
Islanda Islandese Austria Austriaco 
Islanda Islandese Bielorussia Bielorusso 
Islanda Islandese Brasile Brasiliano 
Islanda Islandese Bulgaria Bulgaro 
Islanda Islandese Cambogia Cambogiano 
Islanda Islandese Cile Cileno 
Islanda Islandese Cina Cinese 
Islanda Islandese Colombia Colombiano 
Islanda Islandese Croazia Croato 
Islanda Islandese Danimarca Danese 
Islanda Islandese Egitto Egiziano 
Islanda Islandese Inghilterra Inglese 
Islanda Islandese Francia Francese 
Islanda Islandese Germania Tedesco 
India Indiano Irlanda Irlandese 
India Indiano Israele Israeliano 
India Indiano Italia Italiano 
India Indiano Giappone Giapponese 
India Indiano Corea Coreano 
India Indiano Macedonia Macedone 
India Indiano Malta Maltese 
India Indiano Messico Messicano 
India Indiano Moldavia Moldavo 
India Indiano Olanda Olandese 
India Indiano Norvegia Norvegese 
India Indiano Peru Peruviano 
India Indiano Polonia Polacco 
India Indiano Portogallo Portoghese 
India Indiano Russia Russo 
India Indiano Slovacchia Slovacco 
India Indiano Spagna Spagnolo 
India Indiano Svezia Svedese 
India Indiano Svizzera Svizzero 
India Indiano Thailandia Thailandese 
India Indiano Ucraina Ucraino 
India Indiano Albania Albanese 
India Indiano Argentina Argentino 
India Indiano Australia Australiano 
India Indiano Austria Austriaco 
India Indiano Bielorussia Bielorusso 
India Indiano Brasile Brasiliano 
India Indiano Bulgaria Bulgaro 
India Indiano Cambogia Cambogiano 
India Indiano Cile Cileno 
India Indiano Cina Cinese 
India Indiano Colombia Colombiano 
India Indiano Croazia Croato 
India Indiano Danimarca Danese 
India Indiano Egitto Egiziano 
India Indiano Inghilterra Inglese 
India Indiano Francia Francese 
India Indiano Germania Tedesco 
India Indiano Grecia Greco 
Irlanda Irlandese Israele Israeliano 
Irlanda Irlandese Italia Italiano 
Irlanda Irlandese Giappone Giapponese 
Irlanda Irlandese Corea Coreano 
Irlanda Irlandese Macedonia Macedone 
Irlanda Irlandese Malta Maltese 
Irlanda Irlandese Messico Messicano 
Irlanda Irlandese Moldavia Moldavo 
Irlanda Irlandese Olanda Olandese 
Irlanda Irlandese Norvegia Norvegese 
Irlanda Irlandese Peru Peruviano 
Irlanda Irlandese Polonia Polacco 
Irlanda Irlandese Portogallo Portoghese 
Irlanda Irlandese Russia Russo 
Irlanda Irlandese Slovacchia Slovacco 
Irlanda Irlandese Spagna Spagnolo 
Irlanda Irlandese Svezia Svedese 
Irlanda Irlandese Svizzera Svizzero 
Irlanda Irlandese Thailandia Thailandese 
Irlanda Irlandese Ucraina Ucraino 
Irlanda Irlandese Albania Albanese 
Irlanda Irlandese Argentina Argentino 
Irlanda Irlandese Australia Australiano 
Irlanda Irlandese Austria Austriaco 
Irlanda Irlandese Bielorussia Bielorusso 
Irlanda Irlandese Brasile Brasiliano 
Irlanda Irlandese Bulgaria Bulgaro 
Irlanda Irlandese Cambogia Cambogiano 
Irlanda Irlandese Cile Cileno 
Irlanda Irlandese Cina Cinese 
Irlanda Irlandese Colombia Colombiano 
Irlanda Irlandese Croazia Croato 
Irlanda Irlandese Danimarca Danese 
Irlanda Irlandese Egitto Egiziano 
Irlanda Irlandese Inghilterra Inglese 
Irlanda Irlandese Francia Francese 
Irlanda Irlandese Germania Tedesco 
Irlanda Irlandese Grecia Greco 
Irlanda Irlandese Islanda Islandese 
Israele Israeliano Italia Italiano 
Israele Israeliano Giappone Giapponese 
Israele Israeliano Corea Coreano 
Israele Israeliano Macedonia Macedone 
Israele Israeliano Malta Maltese 
Israele Israeliano Messico Messicano 
Israele Israeliano Moldavia Moldavo 
Israele Israeliano Olanda Olandese 
Israele Israeliano Norvegia Norvegese 
Israele Israeliano Peru Peruviano 
Israele Israeliano Polonia Polacco 
Israele Israeliano Portogallo Portoghese 
Israele Israeliano Russia Russo 
Israele Israeliano Slovacchia Slovacco 
Israele Israeliano Spagna Spagnolo 
Israele Israeliano Svezia Svedese 
