word,PN_Singapore,PLD20_Singapore,PN_NonStd,OLD20
mentaati,0,2.9,0,2.75
mentadbir,1,3.55,1,3.1
mentafsir,0,3.6,0,3.35
mentafsirkan,0,3.8,0,3.55
mentah,2,1.85,2,1.85
mentakrif,0,3.7,0,3.3
mentakrifkan,0,4.1,0,3.75
mentari,2,2.3,2,1.85
mentas,2,1.9,2,1.85
mentega,0,2.85,0,2.35
menterbalikkan,0,4.85,0,4.4
menteri,1,2.6,1,2.25
menterjemah,1,4.1,1,3.75
menterjemahkan,0,4.55,0,4.25
menternak,1,3.55,1,2.9
mentertawakan,0,4.4,0,3.95
mentimun,0,3.6,0,3.0
mentua,1,2.5,1,1.95
menuai,0,2.75,0,2.0
menubuhkan,0,2.55,0,2.45
menuding,0,2.85,0,2.85
menuduh,0,2.3,0,2.2
menujah,0,2.25,0,2.0
menuju,0,2.2,0,2.0
menukar,1,2.25,1,2.05
menukarkan,0,2.5,0,2.35
menukilkan,0,2.9,0,2.95
menular,1,2.35,1,2.25
menulis,1,2.25,1,2.3
menumbang,2,1.85,1,2.15
menumbangkan,1,2.4,1,2.6
menumbuk,1,2.5,1,2.5
menumpang,3,1.85,0,2.25
menumpas,1,2.2,0,2.3
menumpaskan,0,2.8,0,2.85
menumpu,0,2.6,0,2.5
menumpukan,0,2.9,0,2.75
menunaikan,0,2.95,0,2.7
menunda,0,2.5,0,2.5
menundakan,1,2.75,0,2.65
menunduk,2,2.35,2,2.4
menundukkan,0,3.25,0,2.75
menunggang,1,2.5,1,2.75
menunggu,0,2.75,0,2.85
menunjang,0,2.4,0,2.45
menunjangi,0,2.9,0,2.85
menunjuk,2,2.3,2,2.25
menunjukkan,0,2.8,0,2.8
menuntut,1,2.4,1,2.3
menurun,1,2.3,1,2.0
menuruni,1,2.85,0,2.55
menurunkan,0,2.85,0,2.65
menurut,2,1.95,2,1.85
menuruti,1,2.8,0,2.6
menusuk,0,1.95,0,1.95
menutup,1,2.05,1,1.9
menutupi,0,2.85,0,2.7
menutupkan,0,2.9,0,2.55
menyahut,0,2.55,0,2.35
menyaingi,1,3.05,1,2.8
menyajikan,0,2.6,0,2.2
menyakat,4,1.8,4,1.8
menyakitkan,0,2.75,0,2.6
menyaksikan,0,2.8,0,2.8
menyala,2,1.85,2,1.85
menyalah,0,1.9,0,1.85
menyalahgunakan,0,5.7,0,5.05
menyalahi,0,2.7,0,2.55
menyalahkan,0,2.3,0,2.0
menyalahtafsirkan,0,7.2,0,6.7
menyalakan,0,2.9,0,1.85
menyalin,1,2.6,1,2.3
menyalirkan,1,2.65,1,2.2
menyalurkan,1,2.65,1,2.35
menyamai,2,2.1,2,1.85
menyamakan,1,2.05,0,1.8
menyaman,2,1.9,2,1.9
menyamankan,1,2.55,1,2.25
menyamar,2,1.95,2,1.85
menyambar,0,2.3,0,2.2
menyambung,1,2.5,1,2.55
menyambungkan,0,2.8,0,2.9
menyambut,1,2.55,1,2.6
menyampah,1,2.4,1,2.2
menyampaikan,0,2.95,0,2.6
menyandang,2,2.6,2,2.55
menyandar,1,2.65,1,2.65
menyandarkan,0,2.85,0,2.75
menyanggah,0,2.8,0,2.75
menyangka,0,2.4,0,2.4
menyangkakan,0,2.75,0,2.85
menyangkal,0,2.6,0,2.45
menyangkut,0,2.65,0,2.65
menyanjung,0,2.85,0,2.75
menyanyi,1,2.75,1,2.6
menyanyikan,0,2.9,0,2.8
menyapa,3,1.85,3,1.8
menyapu,1,2.35,1,2.05
menyara,2,1.8,2,1.8
menyarankan,1,2.5,1,2.2
menyarat,2,1.85,2,1.8
menyaring,1,2.35,1,2.45
menyarung,3,2.1,3,2.25
menyarungkan,0,2.8,0,2.75
menyasarkan,0,2.1,0,2.0
menyatakan,2,2.2,1,1.8
menyatukan,1,2.7,1,2.35
menyatupadukan,0,4.75,0,4.7
menyayangi,1,2.6,1,2.75
menyayat,2,2.1,2,1.95
menyebabkan,0,2.5,0,2.35
menyebar,0,2.55,0,1.95
menyebarkan,0,2.5,0,1.8
menyebelah,0,3.25,0,3.15
menyebelahi,0,3.6,0,3.6
menyeberangi,0,3.7,0,3.95
menyebut,0,2.4,0,2.05
menyedapkan,2,2.25,2,2.0
menyedari,0,2.8,0,2.6
menyedarkan,2,2.1,2,1.8
menyediakan,0,3.25,0,2.4
menyedihkan,0,2.75,0,2.45
menyegarkan,1,2.15,1,1.9
menyegerakan,0,3.15,0,2.8
menyeimbangkan,0,3.25,0,3.35
menyejukkan,0,2.85,0,2.8
menyekat,4,1.8,4,1.8
menyeksa,0,2.95,0,2.7
menyeksakan,0,2.95,0,2.7
menyelam,2,1.9,2,1.85
menyelamatkan,0,3.45,0,3.1
menyelami,0,2.7,0,2.5
menyelar,1,1.95,1,1.85
menyelaraskan,0,3.15,0,2.8
menyelerakan,0,2.9,0,2.75
menyelesaikan,0,3.6,0,3.4
menyelia,1,2.85,1,2.25
menyelidik,1,3.45,1,3.3
menyelidiki,0,4.15,0,4.0
menyelinap,0,3.35,0,2.95
menyelit,0,2.5,0,2.15
menyelitkan,0,2.75,0,2.4
menyelongkar,0,3.7,0,3.9
menyelubungi,0,4.3,0,4.4
menyeludup,0,3.65,0,3.65
menyeluruh,0,3.7,0,3.45
menyemai,0,2.75,0,1.85
menyemaikan,0,2.8,0,2.0
menyemak,2,2.3,2,1.85
menyemarakkan,0,3.3,0,2.85
menyemat,3,1.85,3,1.85
menyembah,0,2.45,0,2.25
menyembahyangkan,0,4.7,0,5.0
menyembelih,0,4.3,0,4.0
menyembuhkan,0,2.9,0,2.95
menyembunyikan,0,4.7,0,4.2
menyembur,1,2.65,1,2.6
menyempatkan,1,2.65,1,2.55
menyempitkan,1,3.15,1,2.8
menyempurnakan,0,4.6,0,4.2
menyenangi,0,2.55,0,2.7
menyenangkan,0,2.25,0,2.55
menyenaraihitamkan,0,6.7,0,7.35
menyenaraikan,0,2.9,0,2.85
menyengat,2,2.0,2,2.55
menyenggara,0,3.65,0,3.65
menyentak,1,2.4,1,2.35
menyentap,1,2.45,1,2.55
menyentuh,0,2.65,0,2.85
menyepadukan,0,2.85,0,2.95
menyepak,2,1.95,2,1.95
menyepi,0,2.7,0,2.35
menyepikan,1,2.75,1,2.5
menyeragamkan,0,3.55,0,3.35
menyerah,2,1.9,2,1.8
menyerahkan,2,1.9,2,1.75
menyeramkan,2,2.25,2,1.9
menyerang,3,1.85,3,1.85
menyerap,3,1.85,3,1.9
menyerapkan,3,2.0,3,1.8
menyerbu,1,2.8,1,2.5
menyeret,0,2.65,0,2.1
menyergah,1,2.65,1,2.25
menyerikan,1,2.5,1,2.0
menyeringai,0,3.15,0,3.25
menyerlah,1,2.4,1,2.2
menyerlahkan,0,2.85,0,2.55
menyerong,1,2.5,1,2.6
menyeronokkan,0,4.3,0,3.95
menyerta,0,2.65,0,1.95
menyertai,0,2.8,0,2.45
menyertakan,0,2.9,0,2.2
menyeru,0,2.35,0,1.95
menyerupai,0,3.35,0,2.95
menyesal,0,2.3,0,1.95
menyesali,0,2.75,0,2.65
menyesatkan,0,2.3,0,2.0
menyesuaikan,0,3.7,0,2.85
menyetujui,0,4.55,0,3.7
menyewa,1,2.45,1,1.95
menyewakan,0,2.7,0,2.0
menyiapkan,1,2.65,1,2.4
menyiarkan,2,2.45,2,2.1
menyiasat,1,3.5,1,2.75
menyibuk,0,2.55,0,2.75
menyifatkan,0,2.8,0,2.75
menyiku,0,2.7,0,2.45
menyilang,0,2.4,0,2.5
menyimpan,2,2.55,2,2.4
menyimpang,1,2.45,1,2.55
menyimpul,0,3.05,0,2.9
menyinar,0,2.55,0,2.4
menyinari,0,2.9,0,2.85
menyinarkan,1,2.5,1,2.4
menyindir,0,3.3,0,3.05
menyinggahi,0,3.6,0,3.5
menyinggung,0,2.9,0,3.4
menyingkap,0,2.8,0,2.7
menyingkatkan,0,3.2,0,3.2
menyingkir,0,2.75,0,2.85
menyingkirkan,0,3.35,0,3.35
menyingsing,0,3.05,0,3.6
menyiram,0,2.45,0,2.4
menyisih,1,2.85,1,2.85
menyisihkan,0,2.85,0,2.75
menyisir,1,2.65,1,2.65
menyita,0,2.3,0,2.35
menyoal,0,2.85,0,2.65
menyodok,0,2.6,0,2.75
menyokong,1,2.55,1,2.85
menyongsang,0,2.95,0,3.55
menyorak,0,2.15,0,2.2
menyorokkan,0,3.15,0,3.35
menyorot,0,2.4,0,2.75
menyuap,1,2.55,1,2.0
menyuarakan,0,3.3,0,2.65
menyuburkan,0,2.65,0,2.5
menyudahkan,1,2.4,1,2.35
menyuguhkan,0,2.7,0,2.7
menyukai,1,2.6,0,2.5
menyukarkan,0,2.45,0,2.4
menyukat,3,2.1,2,2.05
menyulap,1,2.3,1,2.25
menyulitkan,0,2.85,0,2.8
menyuluh,2,2.3,2,2.2
menyumbang,2,2.3,2,2.4
menyumbangkan,1,2.65,1,2.85
menyumbat,2,2.4,2,2.4
menyumbatkan,1,2.75,1,2.85
menyumpah,1,2.5,1,2.45
menyungkit,0,2.8,0,2.85
menyuntik,1,3.05,1,2.75
menyunting,1,2.85,1,2.9
menyuruh,1,2.05,1,1.95
menyusahkan,1,2.55,1,2.35
menyusu,0,2.4,0,1.85
menyusuk,5,2.1,5,1.9
menyusul,5,2.2,5,2.0
menyusuli,1,3.1,1,2.45
menyusun,6,2.15,6,1.95
menyusup,5,2.1,5,1.9
menyusur,5,2.2,5,1.85
menyusuri,1,2.95,1,2.45
menyusut,5,1.95,5,1.75
menziarahi,0,4.5,0,3.65
meraba-raba,1,4.05,1,4.55
meragam,1,1.95,1,1.95
meragui,0,2.8,0,2.5
meragukan,0,2.4,0,2.55
meragut,0,2.2,0,2.25
merah,3,1.85,3,1.5
merahsiakan,0,3.8,0,3.45
meraih,0,2.0,0,1.9
meraikan,0,2.15,0,2.0
merajai,1,1.95,0,1.95
merajuk,1,2.4,1,2.35
merak,4,1.8,4,1.7
merakam,3,1.85,3,1.85
merakamkan,0,2.55,0,2.4
meramaikan,0,2.45,0,2.25
meramal,0,2.0,0,1.95
meramalkan,1,2.35,1,2.4
merampas,1,2.55,1,2.5
merana,3,1.85,3,1.85
meranapkan,0,2.6,0,2.45
merancakkan,0,2.85,0,2.75
merancang,1,2.35,1,2.3
merangka,1,1.85,1,1.85
merangkaikan,0,3.45,0,3.05
merangkak,1,2.25,1,2.35
merangkap,3,1.85,3,1.95
merangkul,0,2.7,0,2.7
merangkumi,0,3.35,0,3.4
merangsang,2,2.4,2,2.7
merangsangkan,0,2.85,0,3.45
merantai,2,2.4,2,1.9
merantau,3,2.35,3,2.15
meranti,3,2.05,3,1.9
merapat,1,1.95,1,1.9
merapati,0,2.5,0,2.4
merapatkan,0,2.45,0,2.4
merapu,1,1.95,1,1.95
merasa,5,1.7,5,1.7
merasai,1,1.9,0,1.9
merasakan,1,1.95,1,1.95
merasmikan,0,2.75,0,2.75
merata,4,1.7,4,1.7
merata-rata,0,3.85,0,4.6
meratah,2,1.85,2,1.85
meratap,2,1.8,2,1.8
meratapi,0,2.4,0,2.35
meraung,1,2.2,1,1.95
merawat,3,1.85,3,1.85
merayakan,1,1.95,1,2.0
merayau,2,2.25,2,1.9
merayu,3,1.95,3,1.85
merbahaya,1,3.2,1,3.2
mercu,1,2.65,1,2.2
mercun,0,2.9,0,2.45
merdeka,0,2.8,0,2.5
merdu,1,2.65,1,2.05
merebahkan,1,2.3,1,2.25
merebak,0,2.35,0,2.0
merebut,0,2.95,0,2.35
merebutkan,0,2.85,0,2.6
meredah,0,1.95,0,1.9
meredai,0,2.6,0,2.25
meredakan,1,2.15,0,2.15
merehatkan,0,2.65,0,2.5
merejam,0,2.45,0,2.4
mereka,2,1.9,1,1.8
mereka-reka,0,4.2,0,4.8
merekodkan,0,2.9,0,3.3
merelakan,1,2.4,0,2.2
meremang,0,2.25,0,2.5
meremangkan,0,2.35,0,2.8
merembat,1,2.6,1,2.35
meremehkan,0,2.9,0,2.8
merempat,1,2.55,1,2.15
merempuh,0,3.05,0,2.7
merencana,0,3.2,0,2.85
merencanakan,0,3.6,0,3.4
merencatkan,0,2.85,0,2.75
merendah,1,2.35,1,2.2
merendahkan,0,2.6,0,2.65
merentang,4,2.0,4,1.9
merentap,2,2.25,2,2.3
merentas,2,2.2,2,2.25
merentasi,0,2.75,0,2.7
merenung,0,2.5,0,2.55
meresahkan,2,2.15,2,2.2
meresap,0,2.1,0,2.25
meresapi,0,2.8,0,2.65
merestui,0,3.7,0,2.95
meriah,0,2.5,0,1.95
meriangkan,0,2.6,0,2.7
merimaskan,0,2.7,0,2.75
merimbun,0,3.05,0,2.95
merinci,0,2.85,0,2.75
merindu,1,2.6,1,2.5
merindui,0,3.5,0,2.8
meringankan,0,2.8,0,3.0
merintih,1,2.7,1,2.6
merintis,2,2.45,2,2.4
merisaukan,0,2.85,0,2.7
merisik,1,2.65,1,2.55
merlimau,0,3.5,0,2.95
merobek,0,2.65,0,2.8
merobohkan,0,2.9,0,3.4
merogol,0,2.7,0,2.7
merokok,1,2.6,1,2.65
merombak,0,2.65,0,2.6
meronda,0,2.65,0,2.6
merongrong,0,2.95,0,3.7
merosakkan,0,2.85,0,2.8
merosot,0,2.85,0,2.9
merotan,0,2.4,0,2.65
merpati,0,2.75,0,2.45
mertajam,0,3.0,0,2.8
mertua,2,2.45,2,2.0
meruap,0,2.25,0,2.0
merubah,2,2.05,2,2.1
merudum,0,2.8,0,2.8
merugikan,0,2.8,0,2.75
merujuk,0,2.85,0,2.4
merumitkan,0,2.9,0,2.85
merumuskan,0,2.65,0,2.75
meruncing,0,2.8,0,2.75
merundingkan,0,3.25,0,3.55
merungut,0,2.5,0,2.55
meruntuh,1,2.6,1,2.65
meruntuhkan,0,2.85,0,2.9
meruntun,1,2.7,1,2.7
merupakan,1,2.45,1,2.5
merusuh,0,2.45,0,2.55
meski,1,2.5,1,2.35
meskipun,0,3.95,0,3.8
mesra,0,2.3,0,2.0
mesti,1,2.15,1,1.95
mesyuarat,0,3.45,0,3.25
mewah,1,1.95,1,1.9
mewajarkan,0,2.5,0,2.55
mewakafkan,0,2.8,0,2.75
mewakili,0,3.3,0,3.45
mewarisi,0,3.05,0,2.85
mewarnai,0,3.25,0,2.9
mewarnakan,1,2.9,0,2.9
mewartakan,1,2.85,0,2.9
mewasiatkan,0,3.85,0,3.25
mewawancara,0,4.85,0,4.75
mewujudkan,0,2.8,0,3.3
meyakini,0,3.2,0,3.1
meyakinkan,0,2.8,0,2.75
mi,1,1.9,1,1.9
miang,7,1.65,7,1.75
midi,1,1.95,1,1.95
milik,4,1.8,4,1.85
milikan,0,2.6,0,2.55
milo,0,2.0,0,2.15
mimbar,1,2.0,1,2.05
mimpi,0,2.65,0,2.5
mina,3,1.8,1,1.75
minat,0,1.95,0,1.95
minggu,1,2.6,1,2.5
mingguan,0,3.15,0,2.85
minta,2,1.9,2,1.85
minum,0,2.8,0,2.7
minuman,0,2.85,0,2.85
minyak,0,2.85,0,2.6
mirip,1,2.6,1,2.2
misai,1,1.95,1,1.95
misbah,1,2.55,1,2.45
miskin,0,2.75,0,2.75
mitar,1,1.95,1,1.95
moga,2,1.9,1,1.9
mogok,1,1.95,1,2.1
mohon,1,2.55,1,2.6
molek,3,1.85,4,1.9
monel,1,2.55,1,2.55
mong,10,1.4,10,1.55
mongel,1,2.6,1,2.65
montel,0,2.8,0,2.75
monyet,0,3.15,0,2.85
moya,4,1.75,4,1.8
moyang,3,1.8,3,1.9
muafakat,0,3.85,0,3.55
muak,5,1.75,5,1.7
muamalat,0,3.45,0,3.4
muara,2,1.9,2,1.85
muat,3,1.85,3,1.85
muatan,1,1.95,1,1.95
muazam,0,2.7,0,2.6
mubaligh,0,3.5,0,4.0
mubarak,0,2.8,0,2.8
muda,7,1.55,7,1.55
muda-mudi,0,3.9,0,4.9
mudah,3,1.8,3,1.8
mudarat,0,2.65,0,2.65
mudi,7,1.65,7,1.65
muflis,0,2.8,0,2.65
mufti,0,2.4,0,2.35
muhajirin,0,4.7,0,4.55
muhibah,1,2.85,1,2.9
muhrim,0,2.75,0,2.65
muih,1,1.95,1,1.9
mujahadah,0,3.85,0,3.9
mujahid,0,2.9,0,3.05
mujarab,0,2.85,0,2.85
mujur,0,2.65,2,1.9
muka,7,1.6,7,1.6
mukadimah,0,3.95,0,3.95
mukim,1,2.1,1,1.95
mukjizat,0,3.8,0,3.85
mukmin,0,2.8,0,2.85
muktamad,0,3.45,0,3.85
mula,5,1.65,4,1.6
mulai,1,1.9,1,1.7
mulas,5,1.65,5,1.65
mulia,0,2.55,0,1.95
muluk,3,1.85,3,1.85
mulus,6,1.7,6,1.7
mulut,4,1.8,4,1.85
munasabah,0,3.75,0,3.8
muncul,0,2.9,0,2.9
mundar,1,2.0,1,2.1
mundar-mandir,0,6.0,0,6.65
mundur,2,2.1,2,2.25
munggu,2,2.35,2,2.35
mungkar,0,2.25,0,2.35
mungkin,1,2.5,1,2.75
munsyi,0,2.55,0,2.9
muntah,1,2.1,1,1.95
murah,7,1.65,7,1.6
murahan,1,2.2,1,2.1
murai,4,1.8,4,1.6
muram,3,1.85,3,1.8
muri,9,1.55,9,1.45
murid,0,2.0,0,1.95
murka,0,2.25,0,1.95
murni,0,2.6,0,1.9
murung,2,1.9,2,1.9
musafir,0,3.35,0,3.25
musang,0,1.95,0,1.95
musibah,1,2.75,1,2.75
musim,1,2.15,1,1.95
muslihat,0,3.3,0,3.2
muslim,0,2.85,0,2.5
muslimah,0,3.4,0,3.2
muslimin,0,3.9,0,3.65
musnah,0,2.45,0,2.45
mustahak,0,3.35,0,3.35
mustahil,0,3.6,0,3.55
mustajab,0,3.65,0,3.65
musuh,1,1.95,1,1.95
musyawarah,0,3.8,0,4.65
musykil,0,2.95,0,3.45
mutakhir,0,3.2,0,3.45
mutiara,0,3.7,0,2.9
mutlak,0,2.75,0,2.75
mutu,2,1.9,2,1.9
nabi,5,1.75,5,1.7
nada,12,1.35,12,1.35
nadi,7,1.65,7,1.55
nadim,1,1.95,1,1.85
nafas,2,1.9,1,1.9
nafi,2,1.9,2,1.85
nafkah,0,2.5,1,2.6
nafsu,0,2.65,0,2.6
naga,10,1.5,9,1.45
nahas,3,1.85,0,1.85
nahu,3,1.85,3,1.85
naib,4,1.8,4,1.8
naik,3,1.85,3,1.85
naim,3,1.85,3,1.8
najis,0,2.0,0,2.0
naka,10,1.45,10,1.45
nakal,2,1.8,2,1.8
nakhoda,0,2.9,0,3.8
nala,13,1.25,13,1.2
naluri,0,2.95,0,2.8
nam,6,1.65,6,1.55
nama,10,1.5,9,1.45
nampak,2,1.95,2,1.9
namun,1,1.95,1,1.95
,9,1.55,9,1.5
nanah,3,1.85,3,1.85
nanas,7,1.65,6,1.65
nanti,3,1.85,3,1.85
nara,16,1.15,15,1.15
nas,8,1.6,7,1.6
nasi,0,2.0,0,1.6
nasib,1,1.95,1,1.9
nasihat,0,2.85,0,2.7
naskhah,0,2.65,1,2.9
nasyid,0,2.75,0,2.8
nata,11,1.35,11,1.35
natal,3,1.8,3,1.8
natijah,0,2.9,0,2.9
naung,2,1.9,2,1.85
naungan,1,2.55,1,2.5
nazar,0,2.0,0,2.0
negara,1,2.1,1,2.1
negeri,2,2.5,2,2.65
nekad,5,1.7,5,1.95
nelayan,2,1.9,2,1.9
nen,1,1.95,1,1.75
nenas,2,1.9,2,1.9
nenek,0,2.55,0,2.3
neraca,1,2.2,1,2.05
neraka,1,1.95,1,1.95
neri,6,1.7,6,1.7
nescaya,0,3.0,0,2.9
nestapa,0,2.9,0,2.9
ngajat,1,1.95,1,2.8
ngam,4,1.75,4,1.95
ngawur,1,1.95,1,2.95
ngeri,5,1.75,5,2.3
nia,5,1.65,4,1.6
niaga,0,2.35,0,1.95
niat,3,1.8,3,1.8
nihil,0,2.8,0,2.8
nikah,1,1.95,1,1.95
nikmat,0,2.85,0,2.55
nila,7,1.65,6,1.65
nilai,1,1.95,1,1.95
nilaian,0,2.85,0,2.75
nin,5,1.75,5,1.65
nipah,1,1.95,1,1.95
nipis,2,2.15,2,2.15
nirmala,0,3.25,0,3.0
nisa,5,1.65,0,1.65
nisan,1,1.9,1,1.9
nisbah,1,2.4,1,2.4
nista,0,1.95,0,1.95
noda,3,1.85,2,1.85
noktah,0,2.95,0,2.95
non,5,1.75,5,1.65
nona,3,1.85,1,1.8
noni,1,1.95,1,1.9
nujum,0,2.55,0,2.5
nukil,0,2.35,0,2.3
nukilan,0,2.9,0,2.8
nun,3,1.85,3,1.75
nurani,0,2.85,0,2.4
nuri,7,1.65,7,1.65
nusa,4,1.8,3,1.8
nusantara,0,3.9,0,3.85
nyak,0,2.0,0,1.95
nyala,2,1.85,2,1.85
nyaman,0,2.4,0,2.25
nyamuk,0,2.8,0,2.8
nyanyi,0,2.85,0,2.75
nyanyian,0,3.9,0,3.6
nyaring,0,2.8,0,2.8
nyaris,0,2.65,0,2.6
nyata,2,1.85,2,1.85
nyawa,2,1.95,2,1.95
nyenyak,0,3.35,0,2.95
nyiru,0,2.9,0,2.85
nyiur,0,2.95,0,2.8
nyonya,0,3.05,0,2.95
obor,0,2.0,0,2.3
olah,3,1.75,3,1.75
olahan,1,2.15,1,2.15
olahraga,0,3.85,0,3.85
olahragawan,0,5.15,0,5.1
olahragawati,0,6.4,0,6.4
olak,4,1.75,4,1.75
oleh,2,1.75,2,1.85
ombak,1,1.85,1,1.85
omong,0,1.95,0,1.95
omongan,0,2.7,0,2.7
onak,4,1.8,4,1.8
orang,1,1.85,1,1.85
orna,0,2.0,0,2.0
otak,2,1.75,2,1.75
otot,0,2.2,0,2.25
pacat,5,1.75,5,1.75
pacu,5,1.75,5,1.75
pacuan,2,1.95,2,1.85
padah,14,1.3,14,1.35
padahal,0,2.95,0,2.95
padam,7,1.65,7,1.7
padan,7,1.55,7,1.5
padang,16,1.15,16,1.35
padas,9,1.55,9,1.6
padat,7,1.6,7,1.65
padi,9,1.55,9,1.55
padu,7,1.6,7,1.6
paduan,2,1.8,2,1.75
paduka,0,2.65,0,2.4
pagar,4,1.75,4,1.75
pagi,6,1.7,6,1.7
paha,5,1.7,1,1.7
pahala,0,2.35,0,2.3
pahat,4,1.75,4,1.75
pahit,6,1.7,6,1.8
pahlawan,0,2.9,0,2.95
pair,4,1.8,4,1.8
pais,3,1.85,3,1.85
pajak,2,1.85,2,1.85
pak,11,1.3,11,1.35
paka,11,1.3,8,1.3
pakai,3,1.8,3,1.8
pakaian,0,2.9,0,2.35
pakar,8,1.5,8,1.45
pakatan,0,2.0,0,2.0
paksa,2,1.85,2,1.85
paksaan,0,2.7,0,2.75
paksi,2,1.85,2,1.8
paku,12,1.3,12,1.35
palang,17,1.1,17,1.15
palas,8,1.55,8,1.6
paling,5,1.75,5,1.8
palit,3,1.85,3,1.9
palitan,0,2.25,0,2.1
palma,0,2.2,0,2.0
palsu,0,2.25,0,1.95
paluan,4,1.8,4,1.8
pamer,3,1.85,3,2.2
pameran,0,2.45,0,2.65
pampasan,1,2.7,1,2.65
pana,12,1.3,6,1.15
panah,9,1.5,9,1.5
panas,7,1.6,7,1.55
panca,2,1.85,1,1.8
pancaindera,0,5.7,0,5.55
pancar,1,1.9,1,1.9
pancaragam,0,4.75,0,4.35
pancaran,0,2.45,0,2.4
pancing,2,1.9,2,1.95
pancit,1,2.25,1,2.25
pancung,1,1.95,1,1.95
pandai,4,1.75,4,1.75
pandan,4,1.75,4,1.7
pandang,8,1.55,8,1.55
pandangan,0,2.0,0,2.25
pandir,1,1.95,1,1.95
pandu,2,1.85,2,1.9
panduan,1,2.4,1,1.9
pang,11,1.45,11,1.4
panggang,4,1.8,4,2.0
panggil,0,2.55,0,2.5
panggilan,0,2.95,0,2.85
panggung,4,1.8,4,2.2
pangkah,3,1.85,3,1.85
pangkal,4,1.8,4,1.8
pangkalan,0,2.5,0,2.45
pangkat,4,1.75,4,1.75
pangkuan,0,2.55,0,2.4
panglima,0,3.55,0,3.75
pangsapuri,0,4.85,0,4.8
pani,7,1.65,7,1.55
panja,4,1.7,4,1.7
panjang,3,1.75,3,1.85
panjat,1,1.9,1,1.95
panji,2,1.9,2,1.85
pantai,5,1.75,5,1.7
pantang,4,1.8,4,1.85
pantas,3,1.85,3,1.7
pantau,2,1.9,2,1.85
pantulan,0,2.75,0,2.7
pantun,1,1.95,1,1.95
papan,5,1.75,5,1.75
papar,6,1.7,6,1.7
paparan,1,1.95,1,1.95
para,17,1.0,3,1.0
parah,12,1.25,12,1.3
param,7,1.6,7,1.65
parang,14,1.2,14,1.4
paras,8,1.5,8,1.55
pari,19,1.0,19,1.0
parit,4,1.8,4,1.75
paru,12,1.4,12,1.35
parut,5,1.75,5,1.65
pasang,7,1.65,7,1.7
pasangan,1,1.95,1,2.0
pasar,8,1.55,8,1.6
pasaran,4,1.75,4,1.8
pasir,3,1.85,3,1.9
pasrah,0,1.95,0,1.95
pasti,0,1.95,0,1.95
pasu,6,1.65,6,1.65
pasukan,0,2.55,0,2.3
patah,10,1.5,10,1.5
pati,9,1.5,9,1.45
patih,5,1.75,5,1.75
patuh,7,1.65,7,1.7
patuk,6,1.7,6,1.75
patung,5,1.75,5,1.95
patut,5,1.75,5,1.8
pauh,6,1.7,6,1.75
pauk,3,1.85,3,1.75
paut,9,1.55,9,1.55
pawagam,0,2.95,0,2.95
pawah,10,1.5,10,1.6
pawang,9,1.55,9,1.6
paya,11,1.3,9,1.35
payah,7,1.55,7,1.65
payang,15,1.15,15,1.25
payon,1,1.9,1,2.25
payu,11,1.4,11,1.4
payung,3,1.85,3,1.9
pecah,2,1.9,2,1.85
pecahan,1,1.95,1,2.0
pecat,7,1.65,7,1.65
pecuk,3,1.85,3,1.85
pecut,3,1.85,3,1.8
pecutan,0,2.55,0,2.45
pedagang,0,3.85,0,2.6
pedal,2,1.9,2,1.95
pedalaman,2,2.5,2,2.55
pedang,8,1.6,8,1.65
pedas,6,1.65,6,1.8
pedati,0,2.05,0,2.0
pedih,1,1.95,1,1.95
pedoman,0,2.7,0,2.95
peduli,0,2.65,0,2.6
pegang,5,1.75,5,1.8
pegangan,1,1.95,1,2.15
pegas,4,1.8,4,1.9
pegawai,0,2.65,0,2.35
peguam,0,2.7,0,2.65
pejabat,0,2.55,0,2.55
pejalan,0,2.0,0,2.0
pejam,2,1.9,2,1.9
pejuang,1,2.45,1,2.2
pek,5,1.7,5,1.7
peka,4,1.7,3,1.4
pekak,4,1.8,4,1.7
pekan,5,1.75,5,1.7
pekarangan,0,2.4,0,2.55
pekat,11,1.4,11,1.45
pekebun,0,2.85,0,2.85
pekedai,0,2.9,0,2.8
pekeliling,0,4.4,0,4.6
pekerja,1,2.9,1,2.65
pekerjaan,0,3.4,0,2.95
pekerti,0,3.05,0,2.8
pekikan,1,2.65,1,2.65
pekung,0,2.0,0,2.0
pelabuhan,1,2.8,1,2.8
pelabur,1,2.4,1,2.4
pelaburan,1,2.75,1,2.6
peladang,0,2.0,0,2.2
pelagak,1,1.95,1,1.95
pelajar,3,1.85,3,1.85
pelajaran,2,2.15,2,2.2
pelajari,0,2.75,0,2.6
pelakon,0,2.45,0,2.65
pelaksana,0,3.55,0,2.85
pelaksanaan,0,3.8,0,3.5
pelaku,1,1.95,1,1.95
pelali,2,1.9,2,1.95
pelamin,0,2.6,0,2.3
pelampau,1,2.8,1,2.55
pelana,3,1.85,3,1.85
pelancar,3,2.2,3,2.2
pelancaran,2,2.5,2,2.5
pelancong,1,2.55,1,2.85
pelancongan,0,2.85,0,3.3
pelanduk,0,2.85,0,2.85
pelanggan,1,2.2,1,2.45
pelanggaran,1,2.45,1,2.6
pelangi,2,1.9,2,2.0
pelantar,3,2.25,3,2.1
pelantaran,1,2.3,1,2.35
pelantikan,0,2.8,0,2.65
pelapik,1,2.45,1,2.3
