word	age of acquisition	concreteness
lachspiegel	9.17	3.56
lachstuip	10.59	3.38
lachwekkend	8.95	2.00
laconiek	14.35	1.57
lactatie	15.31	2.27
lactose	13.28	3.13
lacune	14.65	2.55
ladderzat	9.78	3.47
ladenlichter	11.29	2.86
lader	9.61	4.33
lading	8.32	3.40
lady	10.11	3.00
ladykiller	13.22	2.93
ladyshave	12.61	4.64
laesie	15.20	2.83
lafbek	9.61	2.13
lafenis	12.50	3.00
lafheid	10.11	1.47
lagune	12.94	3.93
laïciseren	15.60	1.25
lakenhalle	12.77	3.70
lakens	6.44	4.67
lakken	8.20	3.87
lakverf	11.06	4.40
lallen	10.00	3.00
lambada	11.64	4.40
lambiek	12.07	3.50
lambrisering	14.57	3.82
lamel	11.92	4.30
lamentabel	13.50	2.38
lamenteren	14.63	2.38
laminaat	12.00	4.67
lamineren	12.47	3.31
lamleggen	11.00	2.36
lammeling	11.69	2.57
lammeren	10.00	3.17
lampenkap	8.39	4.60
lampetkan	9.33	4.80
lampion	8.79	4.77
lamsbout	10.33	4.47
lamsoor	12.00	3.77
lamsvlees	8.11	4.33
lamzak	9.42	2.13
lamzalig	12.08	2.00
lanceren	10.00	3.00
lancering	10.33	3.27
lancet	14.40	3.78
landarbeider	9.39	4.07
landauer	10.00	4.00
landbouw	8.22	3.13
landbouwer	7.95	4.47
landeigenaar	10.39	3.20
landelijk	9.72	2.67
landengte	12.56	3.13
landerig	10.62	2.31
landerij	11.87	3.25
landerijen	12.20	3.58
landgenoot	9.39	2.47
landgenote	9.00	2.40
landgoed	9.72	3.73
landheer	11.00	3.00
landhuis	9.00	3.73
landing	8.35	3.67
landingsbaan	8.67	4.40
landinwaarts	11.00	3.00
landjuweel	10.77	3.00
landkaart	8.00	4.67
landklimaat	11.56	2.93
landloper	10.44	3.07
landmacht	10.72	2.87
landmeter	11.32	4.40
landmijn	10.06	4.27
landrot	11.19	3.07
landschap	7.56	3.40
landtong	13.15	3.67
landverraad	12.28	1.67
landverrader	11.83	2.20
landvoogd	12.69	2.79
landweg	8.35	4.13
langdradig	10.44	1.73
langdurig	9.89	1.87
langgerekt	10.17	3.00
langharig	7.75	4.27
langlaufen	10.72	4.33
langoor	8.83	4.00
langoustine	12.06	4.50
langpootmug	9.21	4.87
langs	7.06	1.67
langsgaan	7.71	2.93
langsheen	9.39	1.93
langskomen	7.50	2.87
langslopen	8.22	3.13
langsrijden	8.00	3.60
langszij	8.78	1.64
languit	9.10	2.93
langverwacht	9.44	1.60
langwerpig	8.94	3.80
langzamerhand	9.67	1.73
lankmoedig	13.17	2.00
lanoline	18.25	4.25
lantaarnpaal	7.44	4.80
lanterfanten	9.71	2.60
lapidair	15.80	1.00
lapmiddel	11.63	3.14
lapnaam	10.71	2.78
lappen	9.50	3.36
lappenmand	11.00	3.93
lapsus	16.42	2.17
laptop	11.89	4.93
lapwerk	10.33	3.20
lapzwans	11.46	2.38
larderen	17.14	2.80
larie	10.67	1.46
lariekoek	9.14	2.08
lariks	13.40	3.25
larmoyant	14.00	3.00
laryngitis	14.75	3.14
larynx	16.30	3.50
las	7.69	3.33
lasagne	7.56	4.93
laser	10.17	4.67
laserstraal	9.44	4.33
lassen	9.95	3.80
lasser	9.50	3.67
lastdier	10.12	3.13
laster	12.12	2.33
lasteren	12.80	2.09
lasterlijk	12.76	1.50
lastigvallen	9.22	3.00
lastpak	8.33	2.20
lastpost	8.30	3.00
latent	15.72	1.50
latentie	14.50	1.50
later	6.28	1.53
lateraal	16.70	2.40
latex	12.83	4.27
lathyrus	10.33	2.00
latino	11.72	3.47
latrelatie	13.15	2.13
latrine	11.83	4.43
laudatie	14.60	2.43
laureaat	13.50	2.47
lauweren	11.26	2.33
lauwerkrans	11.21	4.00
lavabo	6.22	4.87
laveloos	13.80	2.00
lavement	14.35	3.62
laven	11.43	2.56
lavendel	8.06	4.53
laveren	12.33	3.00
lavet	14.25	2.50
laweit	8.25	3.15
lazaret	12.00	4.33
lazer	10.87	3.45
leader	12.47	2.54
lebberen	12.11	3.21
lebmaag	10.71	4.10
lector	14.20	3.40
lectuur	12.11	2.87
ledemaat	9.11	4.20
ledematen	10.33	4.47
leden	8.50	2.87
ledenpop	12.40	3.75
lederen	8.44	3.80
ledig	12.00	2.67
ledigen	10.17	3.47
ledigheid	12.29	1.79
ledikant	14.00	3.56
leedvermaak	12.22	2.43
leedwezen	12.57	2.17
leefbaar	9.20	1.80
leefklimaat	11.94	2.20
leefloon	13.00	2.67
leefnet	11.89	3.22
leeftijd	6.95	2.80
leeftocht	11.36	2.42
leegdrinken	5.50	3.60
leeggoed	9.06	3.93
leeghalen	8.25	3.67
leeghoofd	9.78	2.00
leegloop	12.00	2.73
leeglopen	8.50	3.07
leegloper	10.42	2.33
leegmaken	6.78	3.33
leegpompen	9.78	3.80
leegroven	9.24	3.00
leegstaan	8.30	2.80
leegstand	10.94	3.67
leegte	8.33	2.53
leegzuigen	8.50	3.67
leemte	11.44	2.00
leen	9.11	2.07
leenheer	11.94	2.60
leenman	12.13	2.33
leenstelsel	13.63	1.38
leentjebuur	14.86	3.00
leenwoord	11.33	2.14
leep	10.33	2.08
leercontract	13.45	2.73
leergang	11.36	2.64
leergeld	12.41	2.29
leergierig	9.67	2.07
leergierigheid	9.85	2.00
leerjaar	5.33	2.93
leerling	6.67	3.80
leerlinge	7.56	3.80
leerlingen	6.85	3.67
leerlooier	10.83	3.79
leermeester	10.53	3.27
leermiddel	9.78	2.71
leerplicht	10.95	1.53
leerplichtig	10.72	1.87
leerrijk	10.17	2.07
leerschool	9.39	3.20
leerstoel	13.11	2.60
leerstof	7.78	2.87
leertje	10.82	2.75
leerwaren	11.06	4.00
leerzaam	9.85	1.47
leesbaar	6.94	2.80
leesblind	12.07	2.42
leesboek	5.72	4.53
leesbril	7.85	4.60
leesgenot	8.94	1.80
leeshoek	6.56	4.07
leeslamp	8.22	4.40
leesmap	8.00	4.13
leesniveau	8.06	2.47
leesplank	10.47	3.79
leest	8.56	2.60
leesteken	7.80	3.47
leesvoer	9.83	3.07
leeszaal	8.94	3.86
leeuwenbek	8.83	4.13
leeuwendeel	11.94	1.87
leeuwentemmer	7.94	3.73
leeuwerik	11.12	4.33
leeuwin	6.72	4.53
lefgozer	10.05	2.13
legaal	11.32	1.80
legaat	13.63	2.10
legaliseren	12.83	2.00
legaliteit	12.33	1.93
legateren	14.80	2.00
legbatterij	12.29	4.00
legen	8.67	3.33
legendarisch	11.44	1.80
legende	9.70	2.07
legerbasis	9.89	3.53
legerdienst	10.06	3.00
legeren	11.25	2.50
legering	13.00	2.64
legerstede	13.75	3.00
legger	10.81	3.62
legging	10.44	4.53
legio	14.00	2.78
legioen	10.72	3.27
legionair	12.67	2.64
legionella	14.80	2.88
legislatuur	14.55	1.64
legitiem	12.44	1.60
legitimatie	13.17	1.93
legitimeren	12.50	2.13
legitimiteit	13.10	1.87
lego	5.11	4.80
legplank	11.00	4.40
legpuzzel	7.22	4.67
leguaan	10.40	4.67
leiband	7.33	4.60
leiderschap	9.78	1.93
leiding	7.56	2.67
leidinggevend	10.58	2.00
leidraad	10.94	2.27
leidsel	10.60	2.88
leidster	6.67	2.87
leien	11.06	3.71
lekkage	10.72	3.79
lekkerbek	7.89	2.67
lekkernij	7.39	2.93
lekkers	6.00	3.20
lekstok	5.33	4.67
lel	8.56	4.36
lelijkerd	7.22	2.87
lelijkheid	6.79	2.27
lellebel	9.19	2.90
lemen	11.92	3.64
lemma	15.55	2.57
lemming	13.21	4.40
lengen	11.75	2.50
lengte	7.94	2.87
lengtecirkel	11.21	3.57
lengtegraad	11.85	2.40
lengtemaat	10.00	2.33
lenigen	11.63	2.00
lening	10.61	2.93
lentemaand	8.47	2.60
lepelaar	11.91	4.22
lepelen	9.50	4.07
leperd	12.00	2.14
leproos	12.64	3.67
leptosoom	16.25	3.33
leraar	6.39	3.13
lerarenkamer	8.39	4.00
lerares	5.75	3.67
lering	9.75	2.25
lesbienne	11.17	3.33
lesboek	7.22	4.07
lesgeven	6.47	3.60
lesrooster	9.61	3.73
lessen	7.44	3.07
lessenaar	7.41	4.64
lesstof	9.79	3.13
lesuur	9.33	2.93
letaal	13.25	1.90
lethargie	14.91	2.00
lethargisch	16.71	2.00
letten	8.47	1.93
letterdoos	7.76	3.64
letteren	9.71	2.31
lettergreep	8.25	2.93
letterkunde	13.67	1.80
letterlijk	9.83	1.40
lettertype	9.83	3.47
letterwoord	8.95	3.07
leugen	6.28	2.33
leugenachtig	9.28	1.73
leukemie	12.33	2.53
leukerd	7.65	1.93
leukoplast	16.73	3.33
leuning	7.28	4.27
leunstoel	9.78	4.47
leurder	12.00	3.30
leuren	11.44	2.33
leurhandel	12.15	2.89
leut	10.09	2.00
leute	9.79	2.31
leuteren	10.65	2.33
leuterkous	12.07	2.38
leutig	9.80	2.07
leuze	12.42	2.50
levensbehoefte	11.72	1.53
levensdoel	10.94	1.80
levensduur	9.61	1.93
levensecht	8.90	2.13
levensgevaar	8.67	2.33
levensgezel	11.11	3.07
levensgroot	9.39	2.67
levenskracht	10.65	1.67
levenslang	8.78	2.13
levensles	10.56	2.07
levenslied	10.00	3.00
levenslijn	10.20	2.00
levensloop	10.06	1.87
levenslust	10.61	1.67
levensmoe	11.28	1.73
levenspartner	10.50	2.47
levensstijl	10.45	1.33
levensteken	11.31	2.64
levensvorm	11.00	1.87
levenswerk	9.83	1.80
levenswijze	9.80	1.73
leverancier	9.78	3.73
leveren	9.50	3.07
levering	9.11	3.20
levertraan	11.35	4.13
leverworst	10.00	4.47
levitatie	14.17	2.40
lezer	6.94	3.33
lezeres	8.20	3.47
lezing	10.56	3.00
liaan	10.20	4.80
liberaal	13.11	1.87
liberaliseren	14.05	1.33
liberalisering	13.78	1.79
liberalisme	13.67	1.47
libertijns	13.79	2.29
libido	12.65	2.53
libretto	16.40	3.60
librium	13.67	3.00
licentiaat	13.44	2.14
licentie	13.45	2.13
lichaamsdeel	7.22	3.53
lichaamstaal	10.06	2.60
lichamelijk	8.89	2.87
lichtbeeld	11.20	3.33
lichtblauw	6.17	4.40
lichtbron	9.72	3.80
lichtbruin	6.89	3.60
lichtekooi	15.20	2.73
lichtelijk	10.24	1.47
lichten	7.67	3.80
lichtend	10.41	2.43
lichtgelovig	10.50	1.93
lichtgewicht	10.11	2.93
lichtgroen	6.17	4.13
lichting	10.22	2.13
lichtinval	9.65	3.80
lichtjaar	11.11	1.80
lichtjes	7.61	2.47
lichtkogel	10.54	3.50
lichtmatroos	11.43	3.00
lichtnet	13.18	2.58
lichtpunt	9.44	3.40
lichtstraal	8.61	4.20
lichtvaardig	13.73	1.75
lichtvoetig	12.28	1.93
lichtzinnig	12.06	1.67
lidgeld	8.83	2.67
lidkaart	9.20	4.20
lidmaat	10.13	2.54
lidmaatschap	10.50	2.60
lidstaat	11.11	2.47
lidwoord	9.47	2.33
lieden	9.72	3.00
liederlijk	11.75	2.00
liefdadig	9.67	1.80
liefdadigheid	9.60	1.80
liefderijk	9.94	1.85
liefdesbrief	7.67	4.21
liefdesleven	10.00	2.27
liefdeslied	7.45	3.13
liefdevol	8.22	1.93
liefdewerk	11.09	1.77
liefelijk	9.83	2.13
liefhebben	7.80	2.40
liefhebber	9.28	2.33
liefhebberen	12.40	2.30
liefhebberij	10.22	1.87
liefje	6.75	2.80
liefjes	7.11	2.47
liefkozen	10.72	2.67
liefkozing	9.94	2.53
lieflijk	8.45	1.80
liefst	6.78	1.73
lieftallig	10.61	1.80
liegbeest	6.94	2.00
lieveling	5.60	2.27
lievelingsdier	5.28	2.93
liever	5.94	1.33
lieverd	7.44	2.53
lieverdje	5.75	1.87
lievig	8.88	2.29
liflafje	12.17	3.20
lifter	9.72	3.53
liftschacht	11.63	4.33
liga	12.39	2.14
ligament	12.63	3.93
ligger	8.86	3.62
ligging	9.40	2.20
ligstoel	7.33	4.73
liguster	14.50	3.75
lijdelijk	12.58	1.55
lijdensweg	10.60	1.53
lijder	10.18	2.43
lijdzaam	11.78	1.40
lijfarts	10.44	3.20
lijfblad	11.21	2.20
lijfeigene	12.41	3.00
lijfelijk	11.47	2.50
lijfgeur	10.22	3.80
lijfje	7.50	3.60
lijfrente	13.50	2.33
lijfspreuk	10.83	1.80
lijfstraf	10.56	3.29
lijken	7.65	2.13
lijkenhuis	10.67	4.20
lijkenzak	11.11	4.33
lijkkist	10.39	4.27
lijkschouwer	10.55	3.60
lijkwade	11.50	4.00
lijkwagen	9.17	4.53
lijkwit	9.22	3.93
lijnbus	9.50	4.33
lijndienst	11.06	3.00
lijnen	8.89	3.71
lijnolie	12.27	4.27
lijnrecht	9.30	3.20
lijntrekker	11.43	2.85
lijnvlucht	12.76	2.73
lijnwaad	10.43	3.67
lijnzaad	12.35	4.46
lijp	12.50	1.38
lijs	10.14	4.75
lijstduwer	13.56	2.67
lijsterbes	11.13	4.85
lijsttrekker	13.39	2.50
lijvig	11.00	2.80
lijzig	12.00	1.67
likdoorn	11.88	4.17
likkebaarden	10.44	3.13
likstok	5.88	4.73
lillen	8.00	1.50
lilliputter	9.21	3.87
limerick	13.18	3.43
limiteren	11.72	1.93
limonade	5.72	4.87
limousine	9.50	4.73
lineair	13.61	2.47
lingerie	10.65	4.67
linguïst	13.75	2.14
linguïstiek	15.00	1.47
liniaal	8.56	4.73
linie	12.06	3.07
linken	10.56	2.13
linker	6.74	3.29
linkerarm	6.39	4.93
linkerbeen	6.53	4.47
linkerd	10.00	1.88
linkerhand	5.60	4.67
linkerhelft	6.94	3.20
linkerkant	7.11	4.00
linkervoet	6.33	4.47
linksaf	6.80	3.27
linksboven	7.33	3.73
linkshandig	7.28	3.33
linksom	8.28	2.67
linksonder	7.90	3.53
linnengoed	10.11	4.60
linoleum	13.31	4.36
lintje	6.44	4.67
lintmeter	10.11	4.93
lintworm	11.00	4.27
linze	12.75	4.58
liplezen	8.89	3.67
liposuctie	13.15	3.93
lippen	5.06	4.87
lippendienst	12.43	1.63
lipstick	7.61	4.73
lipstift	7.06	4.73
liquidatie	13.41	2.93
liquide	12.83	3.47
liquideren	12.50	2.93
liquiditeit	14.70	2.14
lire	11.13	3.36
lis	10.45	4.17
lisdodde	12.43	3.40
lispelen	10.35	3.73
litanie	12.90	2.00
literair	11.89	1.47
literatuur	10.94	2.67
lithium	14.78	3.53
litho	14.89	4.17
lithografie	14.43	2.82
litigieus	16.33	1.83
litteken	7.05	4.80
liturgie	14.27	2.27
liturgisch	14.59	1.25
live	10.11	3.07
living	6.85	4.00
livrei	14.80	3.00
lob	12.67	3.93
lobbes	10.57	2.29
lobby	12.70	3.80
lobbyen	14.33	2.47
lobbyist	13.00	2.71
lobotomie	14.79	3.33
locatie	10.15	2.87
locomotief	7.67	4.73
lodderig	10.82	2.10
loden	10.76	3.77
loebas	8.50	2.60
loeder	13.42	2.00
loeier	11.50	2.22
loempia	8.39	4.80
loens	11.23	2.50
loensen	11.86	3.09
loer	9.94	1.71
loet	NA	2.33
loffelijk	12.92	1.53
lofprijzend	12.00	1.87
lofrede	12.35	2.00
loft	11.82	3.93
loftrompet	11.69	2.50
lofzang	10.72	2.67
logaritme	14.89	2.29
logboek	11.39	3.33
loge	12.26	3.14
logé	8.94	3.43
logeerkamer	8.89	3.80
logement	10.35	3.27
logen	10.08	1.80
logeren	7.06	2.80
logger	12.75	2.13
logica	11.83	1.33
logies	10.26	3.20
logischerwijze	11.56	1.80
logistiek	13.00	1.87
logo	10.33	3.47
logopedie	11.30	2.13
logopedist	9.83	3.53
lokaal	7.78	3.53
lokaas	9.61	3.53
lokaliseren	10.50	2.40
lokaliteit	12.25	2.00
lokeend	10.47	3.14
loket	9.00	4.27
lokettist	12.11	3.67
lokmiddel	9.17	3.07
lokroep	11.22	3.07
lokvogel	10.40	3.27
lolbroek	8.55	2.33
lolletje	9.44	2.27
lollig	9.94	2.27
lolly	4.94	4.93
lommer	11.40	4.00
lommerd	10.56	2.60
lommerrijk	11.38	3.11
lomperd	8.59	2.40
lomperik	7.00	2.53
longdrink	13.56	4.15
longen	8.83	4.40
longitudinaal	15.06	1.93
longkanker	10.20	3.40
lonken	10.94	2.87
loochenen	13.53	1.79
loodgieter	7.89	3.67
loodgrijs	10.00	3.67
loodje	10.06	3.13
loodlijn	11.00	3.62
loodrecht	9.39	4.07
loodvrij	12.26	2.87
loodzwaar	8.50	2.93
loof	10.44	4.15
loofboom	9.00	4.47
loofbos	10.00	4.53
looien	12.85	3.22
looierij	12.14	3.18
loondienst	12.50	2.40
looneis	12.67	2.15
loonfiche	12.39	4.00
loonlijst	12.56	3.33
loonwerker	11.56	2.80
loopbaan	10.35	2.40
loopbrug	8.50	4.47
loopgraaf	10.82	4.21
loopgracht	10.17	4.13
loopjongen	10.30	3.00
loopneus	6.33	4.40
looppas	9.44	3.53
looppiste	10.35	4.20
loopplank	8.35	4.33
loops	10.50	2.71
loopvogel	9.35	4.00
loos	10.25	1.46
loot	11.18	3.40
lopend	7.17	4.13
loper	8.39	4.20
lor	11.86	3.29
lorgnet	11.33	3.83
lorrie	11.50	2.86
losbandig	11.11	1.67
losbarsten	9.72	2.60
losbladig	11.08	2.00
losbol	9.82	2.67
losbranden	11.17	2.93
losbreken	8.89	3.00
loser	9.60	2.87
losgeld	9.33	3.00
losgeslagen	9.78	2.40
losjes	7.50	2.93
loskomen	7.95	3.07
loskoppelen	9.33	3.40
loskrijgen	8.22	3.27
loslippig	10.56	2.27
loslopen	7.75	3.33
losmaken	7.39	3.67
lospeuteren	8.28	3.27
losprijs	10.77	2.69
losraken	8.50	3.40
losrukken	9.39	3.33
löss	13.57	3.00
losslaan	9.12	3.73
lossnijden	8.56	4.13
losvast	10.83	2.09
loteling	11.64	2.30
loterij	9.22	3.67
lotgenoot	10.22	2.67
lotgevallen	11.39	1.60
lotion	10.28	4.47
lotje	8.41	3.80
lotto	8.78	3.40
lotus	10.56	4.64
lotushouding	13.47	3.80
lounge	13.00	4.00
loupe	10.94	4.45
louteren	13.54	2.20
loutering	13.31	1.25
louwmaand	13.17	2.25
loven	11.53	2.00
lovend	11.17	2.00
lovertje	11.77	3.09
loyalist	12.83	2.07
loyaliteit	12.80	1.67
loyauteit	13.38	1.22
lozen	11.67	3.27
lubberen	10.00	2.43
luchtaanval	9.70	3.67
luchtafweer	11.75	3.23
luchtalarm	12.56	3.79
luchtballon	6.50	4.80
luchtbed	8.50	4.67
luchtbel	7.22	4.53
luchtbrug	12.29	2.67
luchtdicht	10.56	3.00
luchtdruk	12.25	3.07
luchter	9.00	4.07
luchtfoto	9.83	4.60
luchthartig	11.00	2.00
luchthaven	7.30	4.13
luchtig	8.78	2.47
luchtje	8.17	2.93
luchtkasteel	7.00	3.60
luchtkoker	10.85	4.33
luchtledig	12.44	2.53
luchtledige	12.11	2.27
luchtmacht	10.00	2.67
luchtmachtbasis	11.35	3.67
luchtmatras	8.00	4.93
luchtpijp	10.56	4.33
luchtpost	10.41	3.20
luchtruim	10.79	3.13
luchtstroom	10.39	3.33
luchtvaart	9.61	3.00
luchtvracht	10.53	3.60
luchtweg	10.63	3.62
luchtwegen	10.00	3.93
luchtzak	11.00	3.57
lucide	13.31	2.44
luciditeit	14.64	1.13
lucifer	7.00	4.87
lucratief	14.35	1.46
ludiek	12.59	1.79
luguber	12.30	2.00
luiaard	8.06	4.40
luidens	13.67	1.42
luidkeels	8.78	3.53
luidop	6.61	3.47
luidspreker	8.15	4.40
luier	4.72	4.73
luieren	9.11	3.13
luierik	6.65	2.53
luieriken	8.05	2.93
luifel	11.31	4.36
luiheid	8.89	2.07
luilak	7.22	2.87
luim	11.57	2.83
luister	5.33	2.86
luisteraar	8.89	3.33
luisteren	4.83	3.20
luisterrijk	12.29	1.77
luistervink	8.50	2.27
luitenant	9.28	3.60
luitjes	10.50	2.15
luiwagen	13.00	4.60
luiwammes	9.50	1.93
luizenleven	10.12	1.67
luizig	10.12	2.58
lukraak	9.40	1.40
lulhannes	12.33	2.10
lulkoek	10.22	2.14
lullig	9.44	1.73
lumbaal	16.00	3.25
lumbago	13.14	3.80
lumineus	13.00	1.80
lummel	9.18	2.36
lummelen	9.30	2.54
lunapark	8.56	4.07
lunchbox	8.00	4.27
lunchpauze	8.94	3.07
lunchroom	11.45	4.13
lunchtijd	8.28	3.20
lupine	14.88	4.17
lurken	12.00	3.00
luster	8.29	4.73
lustig	11.18	1.80
lustoord	12.94	2.42
lustrum	15.18	2.67
luttel	11.40	1.45
luwen	12.47	2.27
luwte	11.62	2.17
luzerne	14.60	3.83
lyceum	12.00	3.25
lychee	11.24	4.79
lymfe	13.00	3.92
lynchen	13.06	3.62
lynchpartij	13.42	2.87
lyriek	13.88	1.36
lyrisch	13.00	1.80
lysol	16.67	1.00
ma	5.72	3.20
maagdelijk	11.06	2.07
maagdelijkheid	11.95	1.93
maagdenvlies	12.39	3.60
maagzout	11.94	3.93
maagzuur	10.61	3.93
maaien	7.60	4.07
maaier	7.94	4.53
maaimachine	9.00	4.60
maaksel	9.56	3.07
maalderij	12.70	3.73
maalstroom	12.92	3.67
maaltand	10.64	4.75
maalteken	7.78	3.93
maaltijd	6.55	3.80
maandblad	9.89	3.93
maandelijks	9.00	2.13
maandenlang	8.72	2.27
maandstonden	11.30	4.07
maandverband	10.72	4.73
maanlicht	7.56	4.53
maanzaad	11.06	4.71
maar	5.00	1.07
maart	6.44	2.40
maas	11.12	3.40
maatbeker	9.50	4.73
maatgevend	11.00	1.93
maatglas	10.67	4.40
maatkleding	10.44	3.67
maatpak	10.28	4.53
maatregel	9.30	2.13
maatschap	12.86	1.80
maatschappelijk	12.06	1.60
maatschappij	11.33	2.00
maatstaf	11.45	2.33
maatstok	9.94	4.27
maatwerk	11.00	2.87
macaber	13.00	2.77
macadam	11.20	4.45
macaroni	6.10	4.93
machete	12.59	4.77
machiavellisme	14.33	1.27
machinaal	10.47	2.53
machinekamer	9.65	4.27
machinerie	10.33	3.73
machinist	8.44	4.21
machismo	15.30	2.14
machthebber	10.33	2.73
machtigen	12.65	1.93
machtiging	12.83	1.87
macramé	9.53	4.80
macrobiotisch	15.65	2.00
madame	8.61	3.07
madelief	7.75	4.73
madeliefje	7.22	4.67
madera	12.87	3.63
madrigaal	14.00	2.75
maf	8.65	1.93
maffen	9.78	3.64
maffia	10.28	3.00
maffiabaas	10.06	3.67
maffioso	12.00	3.20
mafkees	8.39	2.33
mafketel	9.83	3.00
magazijn	9.78	3.53
magazijnier	10.78	3.80
magenta	12.59	4.55
maggi	11.00	3.00
magie	6.39	1.87
magiër	8.95	3.50
magister	14.00	3.38
magistraal	13.50	2.13
magistraat	12.82	2.47
magistratuur	15.05	1.43
magma	12.17	4.25
magnaat	13.27	2.69
magneet	7.78	4.47
magnesium	13.50	3.53
magnetisch	8.78	3.33
magnetiseren	12.28	3.00
magnetiseur	12.62	2.73
magnetisme	11.40	3.27
magnetron	9.67	4.73
magnifiek	9.67	1.87
magnitude	12.54	2.36
magnolia	12.47	4.50
maharadja	13.00	3.30
mahjong	13.57	3.31
mahonie	13.38	4.17
mailbox	11.30	2.87
mailen	11.28	3.53
maillot	9.47	4.40
maïs	7.11	4.67
maïskolf	8.20	4.93
maïsveld	7.61	4.53
maitresse	12.33	2.87
maîtresse	12.12	2.87
maïzena	11.95	4.71
majesteit	7.94	3.87
majestueus	13.00	2.13
majeur	13.19	1.62
majoraan	11.75	2.00
majorette	9.11	4.27
makelaar	12.72	3.47
makelij	11.43	1.93
maker	7.50	2.80
makkelijk	6.22	1.40
makken	11.80	2.14
makkie	6.72	1.60
malachiet	14.20	4.00
malafide	14.19	2.00
malaise	12.81	2.92
malaria	11.11	3.60
malcontent	12.68	1.87
malheur	13.50	1.93
malicieus	13.17	1.78
maliënkolder	10.08	4.67
maling	11.21	1.80
mallemolen	11.63	2.33
malloot	11.44	2.57
malt	12.40	4.67
malversatie	15.78	1.88
mam	4.89	3.46
mama	1.53	3.60
mamma	2.75	2.92
mammoet	8.28	4.47
mammografie	14.16	3.87
mammon	11.00	1.00
management	12.61	1.87
manager	12.17	3.00
manche	13.60	3.08
manchet	11.59	3.92
manchetknoop	11.50	4.67
mandaat	13.18	1.93
mandarijn	5.40	4.80
mandataris	15.20	3.08
mandateren	14.13	1.86
mandoline	11.69	4.79
mandril	12.13	4.00
manege	8.39	4.64
manen	9.17	3.80
maneschijn	7.00	3.80
manga	13.74	3.63
mangat	17.00	3.71
mangel	10.86	4.29
mangelen	12.00	2.50
mangrove	14.50	4.07
manhaftig	12.00	1.91
maniak	10.00	2.93
maniakaal	12.14	1.80
manicure	10.90	4.27
manicuren	12.72	3.87
manie	14.00	1.85
manieren	7.11	2.07
maniërisme	15.78	1.33
manifest	13.44	2.07
manifestatie	12.39	2.20
manifesteren	12.00	1.93
manipulatie	11.89	2.07
manipulator	11.45	2.43
manipuleren	11.61	1.93
manisch	13.83	1.67
manjaar	13.00	1.22
mankement	9.55	2.67
manken	7.78	4.40
mankepoot	8.39	3.60
mankeren	9.50	2.73
mankracht	9.75	2.60
manmoedig	12.64	1.60
manna	12.33	1.83
mannenwereld	10.67	1.80
mannenwerk	8.40	1.93
mannequin	10.17	3.87
mannetje	5.11	4.13
manoeuvre	11.22	2.67
manoeuvreren	11.16	3.00
manometer	14.55	3.73
mans	11.14	2.22
mansarde	11.75	3.60
manschappen	11.45	2.87
manshoog	11.38	2.69
manteljas	9.53	4.73
mantelpak	11.22	4.71
mantelzorg	15.06	2.13
mantra	14.19	2.42
manueel	11.67	2.33
manufacturen	12.40	2.36
manuscript	12.95	3.20
manwijf	10.72	3.33
manziek	11.33	1.73
maquette	12.39	4.33
maquillage	12.15	4.00
maraboe	13.33	3.00
marathon	9.83	3.80
marchanderen	11.33	2.67
marcheren	8.95	3.40
marconist	14.25	2.57
mare	11.75	3.75
marechaussee	12.60	2.00
maretak	11.25	4.60
margarine	9.17	4.67
marihuana	12.50	4.53
marimba	16.25	4.13
marinade	11.42	4.13
marine	10.56	2.87
marinebasis	12.00	3.60
marineren	11.44	3.67
marineschip	10.20	4.33
marinier	9.56	3.60
marionet	9.61	4.00
maritiem	12.06	2.27
markant	13.81	1.69
marker	10.17	4.47
markeren	10.78	4.27
markering	10.44	3.73
marketeer	14.58	3.17
marketing	14.00	1.73
markies	11.31	2.62
markiezin	11.64	3.38
marktkramer	7.78	3.73
marktplein	7.50	4.40
marktpositie	13.39	1.67
marmelade	10.56	4.67
marmeren	10.28	4.20
marsepein	7.06	4.87
marskramer	11.22	3.00
marsmannetje	7.44	3.47
martelaar	11.21	2.40
martelen	9.94	3.53
martelgang	12.35	2.15
martelkamer	10.94	3.93
martiaal	13.00	2.27
marxisme	15.33	1.71
marxist	14.28	1.57
marxistisch	14.94	1.14
mascara	10.40	4.53
mascarpone	12.44	4.27
mascotte	10.39	3.47
masculien	12.93	2.27
maskerade	13.05	2.83
maskeren	11.33	2.64
masochisme	13.83	2.14
masochist	15.00	2.08
masochistisch	14.70	2.07
massaal	10.28	2.20
massacre	13.12	3.89
massage	8.94	4.20
massagraf	10.75	4.20
massamedia	12.11	2.07
massamoord	11.00	3.00
masseren	8.56	3.80
masseur	8.90	4.00
masseuse	9.83	4.20
massificatie	16.31	2.25
master	13.44	2.00
mastiek	14.00	2.17
mastodont	12.12	2.92
masturbatie	12.56	4.27
masturberen	12.17	4.53
matador	11.24	3.83
mate	8.83	1.53
mateloos	10.94	1.67
materiaal	8.44	3.47
materialisme	13.10	1.40
materialist	13.06	1.73
materie	11.83	2.00
materieel	10.94	2.60
materniteit	12.90	2.07
matglas	11.94	4.07
mathematisch	12.56	1.53
matigen	10.89	2.07
matinee	12.82	2.08
matineus	15.00	1.57
matje	6.53	4.53
matrak	10.80	4.83
matriarch	15.28	2.91
matriarchaal	15.77	1.85
