word	happiness	disgust	anger	fear	sadness	valence	arousal
legua	1.63	1.11	1.47	1.22	1.11	4.59	5.05
lejanía	1.4	1.8	2.15	2	3.84	3.4	5.45
lejano	1.35	1.65	2.05	2.1	2.6	4	4.8
lema	2.7	1.32	1.63	1.15	1.45	5.79	5.35
leña	2.45	1.35	1.3	1.15	1.15	5.65	4.45
lengua	2.75	1.55	1	1.1	1	5.7	5.45
lenguado	1.95	2.2	1.2	1.16	1.4	5.4	4.8
lenguaje	2.9	1.15	1.35	1	1.1	6.45	4.65
leño	1.89	1.06	1.21	1.42	1.05	5.18	4.61
lenta	1.45	1.68	2.45	1.4	1.95	4	3.25
lente	2.15	1.26	1.45	1.15	1.25	5.4	4.6
lentillas	1.63	1.45	1.25	1.45	1.15	4.9	4.8
lentitud	1.45	1.7	2.75	1.9	2.2	3.05	3.1
leona	3	1.35	1.6	2.53	1.05	6.45	6.35
leonés	1.83	1.05	1.05	1	1.41	5.3	5
leotardo	2.25	1.63	1.3	1.05	1.25	5.25	4.6
letargo	1.36	1.5	1.63	1.65	2.19	4.36	4.13
letrado	2.21	1.9	1.65	1.4	1.15	5.11	4.7
letrero	2	1.4	1.42	1.25	1.21	5.25	4.35
leucemia	1	1.58	3.45	4.4	4	1.65	7
levadura	1.9	1.3	1.35	1	1.1	5.45	4.35
levantamiento	1.9	1.55	2.25	1.55	1.6	4.15	6.4
levantar	2.35	1.2	1.75	1.1	1.15	6.1	4.95
levante	2.2	1.25	1.25	1.35	1.15	5.9	4.3
leve	2.7	1.2	1.15	1.15	1.1	5.9	3.25
levita	1.94	1.33	1.11	1.59	1.19	5.73	5.26
lexema	1.25	1.63	1.33	1.15	1.42	5.05	4.65
léxico	1.95	1.3	1.3	1.05	1.11	5.1	4.85
ley	1.95	1.65	2.15	2.05	1.6	4.65	5.5
leyendas	2.7	1.05	1.35	1.32	1.5	6.2	5.7
lía	1.53	1.25	1.53	1.36	1.7	4.84	4.6
libanés	1.55	1.17	1.45	1.2	1.65	5	5.21
liberal	3.3	1.15	1.25	1.65	1.3	7.15	4.8
liberalidad	3.7	1.2	1.05	1.1	1.26	6.58	5
liberalismo	3.45	1.45	2.1	1.84	1.75	6.4	5.95
liberalización	3.95	1	1.4	1.7	1.45	7.3	4.75
liberalizar	2.75	1.2	1.4	1.25	1.05	7	5.45
libertador	3	1.25	1.21	1.68	1.35	6.35	5
libertario	2.72	1.42	1.4	1.39	1.21	6.06	5.35
libertinaje	2	1.78	1.47	1.37	1.58	5.22	6.42
libido	3.26	1.44	1.28	1.28	1	7.06	6.28
libio	2.17	1.33	1.07	1.4	1.33	5	5.38
libra	1.95	1.4	1.3	1.1	1.3	5.65	4.85
librar	3.5	1.11	1.11	1.25	1.2	7.1	3.95
librero	2.5	1	1.11	1.05	1.05	5.95	3.65
libreto	1.79	1.11	1.4	1.15	1.11	5.4	4.16
librito	2.65	1.25	1.33	1.05	1.05	6.25	3.8
licencia	2.65	1.25	1.5	1.2	1.15	5.95	5.85
licenciar	2.5	1.3	1.05	1.35	1.25	6.9	5.3
licenciatura	3.15	1.2	1.25	1.6	1.2	7.1	5.15
liceo	2.72	1.19	1.11	1.25	1.5	5.24	5.21
licitación	1.4	1	1.69	1.67	1.58	5.31	4.69
lícito	2.19	1.25	1.26	1.15	1.17	5.53	4.8
licor	2.9	2	1.45	1.7	1.7	5.55	6.6
licuadora	1.75	1.5	1.75	1.15	1.05	5.2	5.3
liderar	2.4	1.45	1.85	2.05	1.35	5.2	5.85
liderato	2.4	2	2.33	1.55	1.37	5.74	5.3
liderazgo	2.6	1.65	2.3	1.8	1.35	5.9	6.05
lidia	2.1	1.5	2	1.5	1.33	4.83	5.05
lidiar	1.79	1.65	2.2	1.56	1.85	4.45	5.9
lienzo	2.85	1	1	1.1	1.05	6.65	3.95
ligamento	1.7	1.35	1.25	1.2	1.4	4.7	5.45
ligera	2.9	1.35	1.2	1.15	1.16	5.55	3.7
ligereza	2.85	1.1	1.25	1.05	1.15	6.15	4
ligero	2.7	1.2	1.1	1.1	1.2	6.2	4.1
liguero	2.55	1.11	1.26	1.37	1.1	6.8	6.7
lijadora	1.35	1.1	1.74	1.6	1.1	4.25	5.65
lila	2.6	1	1.25	1	1	6.1	4.4
lilo	2.64	1.13	1.15	1	1.07	5.08	5.31
limbo	2.9	1.5	1.35	1.95	1.75	5.45	5.05
limitación	1.2	2.2	2.6	2.3	2.75	3.25	5.85
limitar	1.3	2.1	2.4	2.25	2.1	3.75	5.85
límite	1.45	1.65	2.7	1.75	2.1	4.3	6
limonada	3.42	1.5	1.05	1	1.05	7.8	3.2
limonero	3.05	1.05	1.05	1.2	1.25	6.6	4.6
limosna	1.75	1.45	1.95	1.8	4	3.9	5.55
limpiadora	1.85	1.4	1.2	1.05	1.1	5.3	4.8
limpiar	1.7	1.9	1.95	1.45	1.6	5.2	4.6
limpieza	2.65	1.3	1.75	1.35	1.15	5.85	3.75
limusina	2.68	1.4	1.2	1.1	1.25	6.05	5.65
linaje	2.16	2.05	1.7	1.44	1.47	6	4.6
linda	3.8	1.05	1.15	1.2	1.1	7.05	4.35
lindar	1.87	1.32	1.35	1.13	1	5.18	4.69
línea	1.9	1.05	1.05	1	1.05	5.2	4.35
lineal	1.7	1.25	1.5	1.05	1.65	4.7	4.1
linear	1.63	1.16	1.25	1.44	1	5.25	4.6
lingüista	2.4	1.47	1.35	1.05	1.1	5.95	4.8
lingüística	2.15	1.15	1.45	1.11	1.1	5.6	5
lino	2	1.28	1.05	1	1.05	5.9	4.35
liquidación	2.5	1.45	2.1	1.75	1.7	5.7	5.85
liquidar	1.55	1.95	2.05	2.85	2.4	4.75	5.7
liquidez	1.85	1.65	1.32	1.3	1.74	5.6	5.1
líquido	1.95	1.35	1.05	1.2	1.4	5.9	4.45
lírica	2.65	1.05	1.5	1.11	1.7	5.65	4.3
lirio	3.5	1.11	1.11	1	1.1	6.16	3.9
lisa	1.95	1.25	1.26	1.1	1.05	5.2	4.05
listado	1.5	1.05	1.3	1.65	1.45	5.35	4.45
listón	1.75	1.3	1.7	1.6	1.22	4.95	5.5
litera	1.75	1.2	1.15	1.3	1.32	5.45	3.95
literal	1.9	1.1	1.3	1.6	1.45	5.1	4.85
literaria	2.35	1.05	1.05	1.05	1.3	6.2	4.05
literato	2.61	1.07	1.27	1.13	1	5	4.06
literatura	3	1.35	1.25	1.05	1.1	7.15	4.15
litio	1.63	1.17	1.13	1.28	1.32	5	5.42
litoral	2.55	1.1	1	1.1	1.2	6.3	4.7
lituano	1.9	1	1	1.05	1.29	5.37	4.55
liturgia	1.53	1.74	1.63	1.36	1.47	5	4.18
litúrgico	1.39	2	1.67	1.5	1.53	3.78	4.75
liviana	1.86	1.13	1.27	1.31	1.06	5.5	3.37
lívido	2.71	1.53	1.58	1.47	1.13	5.76	6.33
llaga	1.05	3	3.1	1.95	2.15	3.15	5.8
llamamiento	1.4	1.3	1.3	1.7	1.35	5.55	6.5
llamarada	1.25	1.37	1.9	2.95	2.2	4.11	6.8
llamativo	2.3	1.2	1.25	1.15	1.2	6.15	6.05
llame	1.79	1.05	1.28	1.29	1.25	5.1	4.95
llanura	2.42	1.05	1.05	1.05	1.35	5.8	3.2
llegada	3	1.2	1.1	1.3	1.2	6.25	4.6
llegar	2.65	1.1	1.16	1.3	1.3	6	5.1
llenado	1.95	1.45	1.15	1.45	1.25	5.55	4.85
llenar	2.7	1	1.1	1.2	1.1	6.3	5
lleno	2.35	1.45	1.75	1.55	1.55	5.25	5.4
llevar	2	1.05	1.1	1.1	1.1	6.05	5
llorar	1.4	1.65	2.9	2.1	4.15	2.25	6.05
lloro	1.15	1.9	2.37	2.35	3.65	2.85	6.4
llorón	1.35	2.05	2.45	1.3	3.3	3.6	6.35
llover	2.75	1.1	1.35	1.4	2.4	5.4	4.3
lluviosa	2.55	1.55	1.6	1.45	2.35	5.65	3.85
loable	2.25	1.1	1.25	1	1.19	6.18	4.87
lóbulo	1.25	1.8	1.3	1.35	1.15	5.15	4.85
localidad	1.8	1.05	1.1	1.3	1.15	5.5	4.65
localización	1.4	1	1.2	1.1	1.1	5.35	4.95
localizar	2.3	1.05	1.45	1.25	1.05	5.85	4.95
locomoción	2.05	1.42	1.3	1.35	1.2	5.6	6
locomotora	1.85	1.15	1.55	1.85	1.35	5.35	6.1
locución	1.63	1.05	1.16	1.2	1	5.2	4.84
locutor	2	1.11	1.4	1.21	1	6.1	4.35
lodo	1.39	3.47	1.58	1.89	1.61	3.8	5.3
lógica	3	1.05	1.3	1.15	1.3	6.8	5.3
logística	1.65	1.15	1.3	1.37	1.1	5.15	4.95
logo	2	1	1.2	1.15	1.2	5.3	4.7
logopeda	2.3	1.58	1.4	1.4	1.25	6.5	5.2
logotipo	2.1	1.05	1.15	1.35	1.1	6.05	5.2
loma	1.27	1	1.13	1.08	1.13	5.13	4.47
lombarda	1.75	2.92	1.19	1	1.47	5	5
lomo	2.15	1.3	1.1	1.05	1.26	6	4.75
lona	1.74	1.47	1	1.15	1.05	5.21	3.8
londinense	2.55	1	1.1	1.05	1.15	6.4	4.85
loneta	1.38	1.45	1.12	1.27	1.2	4.69	5
longevidad	3.1	1.32	1.25	1.95	1.79	6.05	4.9
longitud	1.75	1.05	1.1	1	1	5.2	5.1
longitudinal	1.45	1.2	1.1	1.1	1.15	5	4.55
losa	1.17	1.25	1.24	1.79	1.41	4.85	4.4
lote	2.32	1.15	1.2	1.28	1.15	6	5.2
loto	2.71	1	1	1	1.22	5.78	4.21
lozana	2.08	1.33	1.17	1.23	1.08	5.69	4.57
lubina	2.1	1.67	1.2	1	1.05	5.8	4.35
lucero	3	1.06	1.37	1.31	1.33	6.05	3.5
luchar	2.9	2.05	2.6	3.1	2.4	5.7	7.05
lucidez	3.25	1.1	1.25	1.2	1.25	6.7	4.45
lúcido	2.56	1.15	1.15	1.06	1.06	6.4	5.2
lucimiento	2.17	1.28	1.53	1.19	1.13	6.06	4.9
lucir	3.15	1.85	1.6	1.3	1.2	6.15	5.45
lucrativo	2.68	1.42	1.6	1.65	1.63	5.6	5.78
lucro	2.05	1.79	1.9	1.89	1.94	4.63	6.5
lúdico	3.58	1.3	1.11	1.21	1.05	6.2	5.6
luego	1.6	1.15	1.85	1.2	1.5	4.7	5.35
lugarteniente	1.39	1.21	2.06	1.82	1.26	4.57	5.39
lúgubre	1.16	1.88	2.12	2.94	3.22	3.39	6.06
lujoso	3.2	1.85	1.75	1.3	1.25	6.25	5.5
lumbago	1.17	1.95	2.68	2.7	2.47	3.3	6.35
lumbalgia	1.05	2.26	2.63	2.88	3.12	2.4	6.8
lumbre	2.47	1.06	1.13	1.35	1.31	6.84	3.95
luminosa	3.15	1.05	1.1	1.1	1.25	6.65	5.1
lupa	1.95	1.1	1.05	1.1	1.05	5.1	5.1
lupus	1.06	3.06	2.06	3.29	3.41	2.79	6.23
lustre	1.55	1.56	1.59	1.31	1.29	5.67	5.25
lustro	1.55	1	1.28	1.25	1.65	5.26	4.65
lustroso	2.38	1.28	1.58	1.22	1.11	6.84	4.9
luto	1.05	2.3	2.6	3.35	4.4	1.65	6.9
luxemburguesa	1.94	1.06	1.1	1	1	5	4.79
lycra	1.74	1.4	1.24	1.3	1.06	5.1	5.05
macabro	1.44	2.6	3.2	3.2	3.3	2.55	6.7
macarena	3	1.26	1.25	1.05	1	6.32	5.9
macedonio	2.05	1.18	1	1	1	5.26	4.65
machacar	1.16	2.15	3.25	2.65	3.2	2.8	6.45
macho	2.2	2.05	1.5	1.25	1.45	5.1	4.8
maciza	1.95	1.6	1.37	1.6	1.35	6	5.35
macizo	2.4	1.16	1.58	1.35	1.2	5.85	5.9
madame	2.32	1.67	1.44	1.06	1.63	5.59	5.25
madera	1.9	1.05	1.3	1.15	1.35	6.1	3.95
maderera	1.71	1.13	1.33	1.19	1.2	5.06	5.06
madreselva	3.29	1.29	1.05	1.42	1.15	5.95	4.88
madridista	2.5	2.11	2.15	1.55	1.79	5.6	5.3
madrigal	1.69	1.53	1.06	1.06	1.06	5.17	5
madriguera	1.9	1.65	1	1.2	1.05	5.9	5.25
madrileño	2.85	1.45	1.6	1	1.05	5.4	5.35
madrina	3	1.2	1	1	1.05	6.4	4.45
madroño	1.94	1.33	1.33	1.29	1.06	5.45	4.69
madrugada	1.85	1.55	1.75	1.6	1.85	6.5	6.15
madura	2.79	1.4	1.5	1.65	1.65	6.65	5
madurar	2.9	1.25	1.55	1.85	2.05	7.35	4.45
madurez	2.95	1.2	1.2	1.55	1.65	6.25	4.95
maduro	2.2	1.45	1.4	1.4	1.15	6.55	4.85
maestre	2.24	1	1.18	1.17	1.16	5.39	5.16
maestría	2.55	1	1.2	1.15	1.25	7.45	6
mafia	1.25	2.45	3.4	3.85	2.7	2.2	6.95
magazín	2.61	1.13	1.5	1	1.22	5.32	4.58
magenta	2.9	1.15	1.05	1.05	1.05	6.15	4.65
magia	4.05	1.2	1.1	1.25	1.2	7.35	6.6
magisterio	2.7	1.25	1.4	1.25	1	5.85	4.5
magistrada	1.95	1.32	1.47	1.32	1.21	5.45	5.1
magistrado	1.7	1.35	1.4	1.32	1.2	5.35	5.2
magistratura	1.6	1.6	1.16	1.35	1.05	5.26	5.44
magma	1.61	1.47	1.15	2.9	1.28	4.72	5.72
magna	1.67	1.35	1.16	1.5	1.06	6.1	5
magnánimo	2.27	1.43	1.33	1.33	1.31	6	5.58
magnate	1.58	2.56	2.56	1.94	1.4	4.9	5.44
magnesio	1.85	1.2	1.05	1.11	1.1	4.9	5.25
magnético	1.7	1.1	1.1	1.3	1.1	5.55	5.2
magnetismo	2	1.45	1.35	1.15	1.1	5.6	5.4
magnificencia	2.56	1.3	1.76	1.25	1.12	6.06	5.33
magnífico	4.16	1	1	1	1	8.15	6.3
magnitud	2.25	1.15	1.65	1.6	1.3	5.2	5.95
magnolia	1.8	1.06	1.06	1.06	1.29	5.63	4.83
mágnum	2.45	1.11	1.73	1.35	1.44	6.06	5.5
magrebí	1.87	1.5	1.17	2	1.32	4.6	5.8
mahonesa	2	1.7	1.05	1.05	1.05	5.25	4.15
maillot	2.81	1.17	1.35	1.11	1.5	5.67	5
maíz	2.5	1.7	1.15	1.05	1.05	5.65	4.6
majestad	1.5	2.7	2.25	1.35	2.1	4.65	5.05
majestuoso	2.85	1.7	1.6	1.05	1.25	7.15	5.15
mal	1.15	2.55	3.1	3.05	3.1	2.1	7.4
mala	1.15	2.42	3.6	2.25	3	3.1	6.6
malagueño	2.5	1.1	1.25	1	1.15	5.9	5.2
maldecir	1.15	1.6	2.95	2.7	2.95	2.6	7.25
maldita	1.45	2.1	3.05	3.1	3.2	2.8	6.6
malentendido	1.4	2.6	2.63	2.4	2.8	2.65	6.1
maletín	2	1.8	1.1	1.6	1.25	5.75	4.4
maleza	1.3	2.05	1.9	2.35	2.05	3.65	5.55
malicioso	1.25	2.9	3.45	3.68	2.95	2.05	6.8
maligno	1.2	3	3.55	4	3.15	2.1	6.9
malla	2.11	1.3	1.1	1.15	1.05	5.35	4.4
mallorquín	2.15	1.1	1.11	1.05	1	5.45	5.35
malnutrición	1	2.5	3.7	3.45	4.25	2	7.1
malta	3	1.1	1.3	1.11	1	5.42	4.7
malva	2.5	1.06	1.3	1.18	1.21	6	4.37
malversación	1.05	3.39	3.56	2.75	3.11	3.11	6.69
mama	3.95	1	1.1	1.15	1.65	8.5	3.95
mamá	4.85	1	1.1	1.1	1.3	7.8	3.45
mambo	2.83	1.2	1.1	1.05	1.05	6.4	5.35
mamut	2.1	1.1	1.4	1.7	1.6	6.05	5.9
maña	2.35	1.1	1	1.1	1.1	5.79	4.65
manada	2.8	1.11	1.3	2	1.05	5.75	5.7
mánager	1.9	1.25	1.25	1.15	1.16	5.7	5.65
mañana	2.9	1.05	1.15	1.35	1.35	6.2	5.15
mancha	1.37	2.55	2.75	1.6	1.75	3.05	6.45
manchego	2	1.5	1.25	1	1.16	5.35	4.7
manco	1.25	1.6	1.5	1.68	2.95	2.85	5.16
mancomunidad	1.5	1.24	1.44	1.39	1.45	4.75	5
mandada	1.56	1.94	2.2	1.94	1.94	4.06	5.06
mandado	1.15	1.7	2.25	1.75	2.1	4.3	5.15
mandamiento	1.15	2.8	2.6	1.7	1.5	4	5.5
mandar	1.55	1.65	2.55	1.45	1.9	4.4	7.15
mandarín	2.15	1.35	1.16	1.5	1.35	5.5	4.35
mandarina	2.7	1.05	1	1.1	1.1	6.65	4.4
mandatario	1.65	2.68	2.53	2	1.53	3.95	5.95
mandato	1.3	1.75	2.5	1.89	2	4.25	6.15
mandé	1.71	1.5	1.8	1.25	1.06	4.7	5.55
mandíbula	1.6	1.6	1.65	1.15	1.15	5	4.85
manejable	2	1.85	2.25	1.6	1.95	5.35	5.3
manejar	2.25	1.65	1.85	2	1.8	5.35	5
manganeso	1.88	1.29	1.56	1.06	1.33	4.85	4.07
manía	1.35	2.7	2.75	2.2	2.3	3.45	6.9
manifestación	2.4	1.55	2.15	1.8	1.63	5.05	7.15
manifestar	3.25	1.2	2.05	1.7	1.6	6.05	6.4
manifiesto	1.9	1.3	1.65	1.2	1.25	5.4	5.1
maniobra	1.65	1.35	1.55	1.5	1.2	5.05	6.1
maniobrar	1.45	1.05	1.25	1.45	1.3	4.25	5.95
manipulación	1.2	3.1	3.5	3.3	3.5	2.65	6.95
manipular	1	3.05	3.8	2.75	3.05	2.3	6
manjar	4.11	1	1.1	1.1	1.05	7.3	5.1
manojo	1.55	1.68	1.37	1.26	1	4.84	4.75
manoletina	1.94	1.56	1.29	1.06	1.12	5.28	4.5
manopla	1.63	1.05	1	1.1	1.1	5.1	4.5
mansedumbre	1.46	2.18	1.73	1.67	2	4.14	4.58
mansión	3.35	1.8	1.4	1.55	1.25	6.15	5.9
manteca	2	2.35	1.25	1.15	1.05	4.8	4.95
mantener	2.5	1.21	1.55	1.3	1.4	5.55	4.95
mantenida	1.2	2.8	2.7	1.75	2.65	3.4	5.4
mantenimiento	1.75	1.35	1.5	1.3	1.1	5.4	4.15
mantillo	1.4	1.5	1.33	1.19	1.12	4.86	4.07
mantis	1.44	3.12	1.7	2.45	1.05	5.1	6.11
manufactura	1.9	1.2	1.5	1.45	1.7	5.2	4.8
manufacturera	1.61	1.11	1.25	1.42	1.39	4.6	5.12
manutención	2.15	1.53	1.33	1.45	1.55	4.25	5.3
manzanilla	1.9	1.85	1	1.1	1.7	5.4	2.75
manzano	2.75	1.1	1.2	1	1	6.15	3.9
mapa	2.65	1	1.15	1.1	1.05	5.95	5
maqueta	1.7	1.15	1.15	1	1.15	5.75	4.8
maquinar	2.35	1.5	1.8	2.25	1.4	4.25	5.9
maquinaria	1.42	1.1	1.3	1.8	1.4	4.95	4.7
maquinista	1.9	1.1	1.35	1.3	1.35	5.1	4.95
maracas	3	1.21	1.05	1.05	1.05	6.1	6.37
maracuyá	2.61	1.3	1.11	1.06	1.15	5.56	4.89
maraña	1.53	2.2	1.76	2.5	1.61	4.13	5.95
maratón	2.95	1.25	1.4	1.5	1.4	5.6	6.5
maravillosa	4	1.05	1.05	1	1.05	7.95	5.65
marcador	1.75	1.25	1.4	1.6	1.3	5.25	5.7
marcapáginas	2.1	1.1	1.05	1.05	1	5.75	3.75
marcha	1.75	1.3	1.35	1.35	2.15	5.2	5.45
marchar	1.6	1.5	1.65	2.15	2.75	4.7	5.8
marchita	1.3	1.95	2	1.55	2.6	3	4.75
marcial	1.88	1.37	1.88	1.65	1.56	5	5.89
marciana	2.75	1.84	1	2.05	1	4.95	5.05
marea	2.4	1.5	1.55	2.2	1.75	6.2	5.2
marejada	1.43	1.64	1.4	1.86	2.08	5.19	5.62
maremoto	1.15	1.75	2.4	3.85	3.32	2.35	7.65
mareo	1.05	2.95	2.15	2.25	1.95	3.2	6.8
marfil	1.55	1.85	1.6	1.4	1.6	4.15	4.7
margarita	3.3	1.1	1	1.05	1.15	7.2	3.4
marginal	1.1	2.55	2.9	2.9	3.6	1.75	6.6
marginalidad	1	2.7	3.1	3.5	3.95	2.25	6.45
marihuana	2.4	2.42	1.95	2.2	1.32	5.75	5.7
marina	2.5	1.05	1.1	1.35	1.4	5.6	4.05
marinero	2	1.15	1.15	1.25	1.35	6.2	4.45
marino	3.2	1.25	1.15	1.37	1.2	5.9	4.15
marioneta	2	1.6	1.55	1.8	1.9	4.7	5.05
mariscal	1.8	1.47	1.42	1.21	1.18	5.81	4.85
marisma	2.25	1.63	1.24	1.12	1.05	5.16	4.67
marítima	2.74	1.16	1.4	1.35	1.16	5.65	4.25
marítimo	3	1.3	1.05	1.55	1.3	6.2	4.6
marketing	1.8	1.3	1.5	1.4	1.05	5.2	5.1
mármol	1.9	1.1	1.15	1.1	1.4	5.3	4.9
marquesa	2	1.8	1.95	1.35	1.35	4.35	5
marquesado	1.32	2.53	2.39	1.06	1.22	4.46	5.33
marrón	1.45	2.2	1.5	1	1.4	4.05	5.4
marroquí	2.25	1.6	1.4	1.6	1.7	4.95	5.5
marta	2.53	1.4	1.21	1.3	1.17	5.5	5.28
martín	2.24	1.06	1.28	1.11	1.17	6.15	4.47
martini	3.15	1.65	1.05	1.05	1	6.4	6.15
marxismo	1.95	1.2	1.89	1.63	1.56	5.05	6.1
marxista	2.58	1.53	2.11	2.21	1.45	4.11	5.5
marzo	3.05	1.05	1.25	1	1.4	6.5	4.6
más	2.68	1.05	1.45	1.4	1.3	6.6	5.9
masa	1.85	1.3	1.3	1.7	1.4	4.7	4.65
masculino	2.75	1.25	1.3	1.35	1.35	6.1	5.4
masía	2.11	1.28	1.22	1.06	1.35	5.61	4.81
masiva	1.45	1.6	2.1	1.6	1.68	4.7	6.7
masonería	1.43	2.13	1.38	2.25	1.75	4.54	5.54
master	2.65	1.35	1.5	1.8	1.4	5.7	6.3
máster	3.2	1.25	1.5	2	1.3	6.8	7.05
mástil	1.76	1.3	1.15	1.22	1.26	5.25	4.7
masturbar	3	2.35	1.2	1.25	1.35	6.85	6.75
mata	1.4	2.45	2.8	3	2.3	3.5	6.1
matadero	1.11	3.85	3.8	3.6	4.2	2.15	7.25
matador	1	4.15	3.79	3.45	3.84	2.9	7.25
matemáticas	1.9	2.35	2.6	1.9	2.4	4	6.25
materialismo	1.45	2.53	2.7	2.15	2.4	3.4	5.5
materialista	1.58	3.1	2.65	1.9	2.5	2.85	6.3
materialización	1.35	1.7	1.7	1.7	1.9	4.7	5.6
materializar	1.75	1.95	2	1.5	1.9	5.05	5.1
materna	3.35	1	1	1	1.2	7.4	3.95
maternal	3.9	1.1	1	1	1.25	7.3	3.6
matinal	2.26	1.5	1.74	1.21	1.05	6.17	4.16
matiz	1.8	1.05	1.05	1.4	1.26	5.1	4.95
matizar	1.85	1.2	1.45	1.1	1.25	5.5	4.9
mato	1	3	3	3.37	3.65	2.37	7.06
matorral	1.4	1.75	1.25	1.2	1.15	5.3	4.25
matrícula	3.15	1.25	1.85	1.25	1.35	6.4	5.7
matriculación	2.65	1.5	1.8	1.4	1.5	6.15	6.6
matricular	2.65	1.45	2	1.6	1.4	6.1	6.25
matrimonial	2.35	1.6	1.5	1.55	1.3	5.65	6.1
matriz	1.25	1.63	1.25	1.05	1.45	4.4	4.9
matrona	2.75	1.35	1.16	1.32	1.05	7	5.1
matutino	2	1.4	1.3	1.2	1.63	5.05	4.55
mausoleo	1.89	1.59	1.29	1.88	2.16	3.88	4.75
maxilar	1.61	1.68	1.21	1.33	1.16	4.8	5.4
máxima	3.25	1.3	1.3	1.35	1.05	6.4	5.95
máxime	1.75	1.19	1.53	1.14	1.05	6	5.58
maximizar	2.5	1.5	1.8	1.55	1.2	6.85	6
máximo	2.8	1.15	1.85	1.2	1.35	6.25	5.75
maya	1.84	1.11	1.11	1.15	1.3	5.45	4.25
mayo	3.05	1	1.25	1	1.25	6.3	5.2
mayor	2.3	1.3	1.45	1.65	1.95	5.95	5.95
mayorazgo	2	1.44	1.29	1.59	1.81	5.28	5.65
mayoría	2.9	1.4	1.35	1.3	1.7	5.65	5.3
mayoritario	2.15	1.35	1.75	1.6	1.55	5.35	6.15
mayúscula	2.15	1.2	1.1	1.05	1.05	5.7	5.1
maza	1.5	1.42	1.9	2.29	1.45	4.05	5.84
mazmorra	1.55	2.4	3.25	3.25	3.4	3.1	6.95
mazo	1.32	1.35	1.9	2.35	1.53	4.55	5.5
meacamas	1.07	3.4	2.11	1.5	2.27	4.58	5.86
meandro	1.4	1.85	1.38	1.14	1.21	5.27	4.81
meca	2.25	1.89	1.58	1.67	1.21	4.85	5.11
mecanizado	1.3	1.53	1.45	1.35	1.6	4.75	4.8
mecano	2.11	1.33	1.11	1.06	1.47	5.88	4.74
mecanógrafo	2	1.2	1.1	1.22	1.3	5.1	4.63
mecer	3.21	1	1.05	1.16	1.47	6.21	2.7
mecha	1.75	1.25	1.2	1.55	1.25	5.6	5.42
medallero	2.55	1.05	1.05	1.25	1.05	5.72	4.84
medallón	2.8	1.2	1.05	1.15	1.2	5.45	5.25
mediación	2.25	1.3	1.5	1.25	1.2	5.85	3.95
mediador	2.7	1.2	1.25	1.25	1.8	6.15	4.6
mediana	2.2	1.3	1.2	1.05	1.05	5.25	4.7
medianoche	2.55	1.05	1.2	1.95	1.65	6.45	3.6
mediar	2	1.1	1.25	1.25	1.45	5.85	4.9
medias	1.85	1.55	1.2	1.1	1.1	5.45	4.35
mediático	1.74	1.5	2.15	1.9	1.7	4.7	5.85
médica	2.1	1.15	1.35	1.6	1.7	6.45	5.25
medicación	1.75	1.95	1.7	2.3	2.4	3.55	5.05
medicamento	1.2	2.55	1.9	2.3	3	4.25	5.5
médicas	2.05	1.35	1.7	1.6	1.35	5.58	5.25
medicinal	3.15	1.3	1.4	1.75	1.45	6.6	4.9
medición	1.6	1.21	1.4	1.2	1.05	5.15	4.35
medida	1.65	1.1	1.05	1.4	1.25	4.95	4.5
medidor	1.6	1.25	1.55	1.5	1.3	5.3	5.1
medieval	2.35	1.9	1.85	1.25	1.25	5.9	4.85
medioambiental	2.65	1.2	1.2	1.25	1.35	6.1	4.4
medioambiente	4	1.1	1.1	1.45	1.85	6.25	4
mediocampista	2.26	1.44	1.4	1.1	1.45	4.95	3.9
mediocre	1.15	2.45	2.45	2.4	2.9	2.95	6.1
mediocridad	1.35	2.16	3	2.2	3.45	2.65	6.4
mediodía	3.1	1.2	1.1	1.15	1.3	6.2	4.95
medir	1.75	1.25	1.4	1.2	1.25	5.7	4.75
meditar	2.9	1.11	1.2	1.15	1.5	5.75	2.75
mediterráneo	3.55	1	1	1.1	1.05	6.8	3.55
médula	1.85	1.55	1.4	1.55	1.4	4.8	6.1
medular	1.85	1.8	1.45	2.15	1.42	4.5	5.15
mejilla	2.35	1	1.05	1	1.2	6.3	4.5
mejor	4.11	1.2	1.3	1.15	1.1	7.7	4.95
mejora	3.75	1.05	1.2	1.25	1.2	7.55	4.5
mejoramiento	4	1	1.05	1	1	6.79	5.11
mejoría	3.95	1.21	1.32	1	1.1	7.55	4.95
mejoro	3.6	1.15	1.1	1.05	1	8.05	5.3
melancolía	1.65	1.6	1.9	2.25	4.05	2.85	5
melancólico	1.8	1.75	2.3	1.9	3.75	3	5
mella	1.6	1.46	1.59	1.85	2.13	3.94	6
melocotón	3	1.65	1.11	1.1	1.05	7.5	4.35
melocotonar	1.82	1.24	1.12	1.07	1.11	6.06	3.95
melocotonero	2.7	1.05	1	1	1.05	6.2	4.2
melódica	2.9	1	1.1	1.05	1.3	6.45	4.05
melódico	3.9	1	1	1.05	1.9	7.3	3.65
melodrama	1.65	1.6	3.15	2	3.1	4.26	6.1
melón	2.85	1.25	1.1	1	1.05	7	4.65
membrana	1.55	1.65	1.3	1.25	1.15	5.5	4.05
membrillo	2.2	2.15	1.16	1.05	1.05	5.05	4.4
