word	concreteness
part	3.29
partake	2.19
partaker	2.96
parted	2.85
partial	2.31
partiality	1.72
partially	2.67
partialness	1.59
participant	3.38
participate	2.59
participation	2.86
participative	1.92
participator	3.67
participatory	2.04
participle	2.44
particle	3.78
particleboard	4.79
particular	2.23
particularity	1.57
particularization	1.67
particularize	2.15
particularly	1.64
particulars	1.5
particulate	3.19
parting	2.79
partisan	1.65
partisanship	1.93
partition	3.72
partitioned	3.14
partitioner	3.54
partitioning	3.04
partly	2.3
partner	3.53
partnership	2.82
partook	2.21
partridge	4
parttime	3.15
partway	2.33
party	3.89
partygoer	4.04
pass	2.71
passable	2.44
passably	1.85
passage	3.8
passageway	4.67
passcode	3.89
passenger	4.34
passerby	4.04
passing	2.76
passion	2.3
passionate	1.48
passionately	1.86
passionflower	4.72
passionless	1.75
passionlessly	1.64
passive	2.26
passively	1.61
passiveness	1.82
passivism	1.63
passivity	1.6
passkey	4.19
passover	2.78
passport	5
password	3.83
past	1.7
pasta	4.86
paste	4.45
pasted	3.28
pastel	4
pasteurization	3.43
pasteurize	3.07
pasteurizer	3
pasties	4.48
pastime	2.5
pastiness	3.12
pasting	3.72
pastor	4.37
pastoral	2.22
pastrami	4.74
pastry	4.97
pasture	4.78
pastureland	4.73
pasty	3.45
pat	4.16
patch	4.7
patchable	3
patchily	2.31
patchiness	3.25
patchwork	3.67
patchy	3.21
patella	4.61
patent	3.32
patentability	2.44
patentable	2.21
patented	2.54
patently	1.72
paternal	2.29
paternalism	1.61
paternalistic	1.79
paternally	2.5
paternity	2.59
path	4.41
pathetic	1.97
pathetically	1.65
pathfinder	3.44
pathless	2.64
pathogen	3.59
pathogenic	2.29
pathologic	1.97
pathological	1.88
pathologically	1.53
pathologist	4.27
pathology	2.41
pathos	1.48
pathway	4.28
patience	1.66
patient	2.5
patiently	1.92
patio	4.89
patriarch	3.54
patriarchal	1.81
patriarchic	2.15
patriarchy	2.59
patrimonial	1.92
patrimony	2.09
patriot	3.36
patriotic	1.9
patriotically	2.07
patriotism	2
patrol	3.86
patroller	3.82
patrolman	4.67
patrolwoman	4.3
patron	3.72
patronage	2.04
patronize	1.79
patronizing	1.54
patronizingly	1.56
patsy	2.59
patter	2.93
pattern	3.92
patterned	3.52
patterning	2.74
patternmaker	3.63
patternmaking	3.2
patty	4.38
pauper	3.8
pause	2.38
pave	4.03
pavement	4.72
paver	4.61
pavestone	4.5
pavilion	4.59
paving	3.42
paw	4.3
pawing	3.48
pawn	3.9
pawnbroker	4.37
pawnshop	4.86
pay	3.54
payable	2.46
payback	2.55
paycheck	4.41
payday	3.36
payee	3.96
payer	3.83
paying	3.64
payload	3.82
payment	3.91
payoff	2.74
payout	3.15
payphone	4.79
payroll	3.7
pea	4.9
peace	1.62
peaceable	1.92
peaceably	2.19
peaceful	2.27
peacefully	2.23
peacefulness	2
peacekeeper	3.3
peacekeeping	2
peacemaker	3
peacemaking	1.83
peacetime	2.44
peach	4.9
peachiness	1.96
peachy	2.43
peacock	5
peak	4.2
peaked	2.82
peaking	2.86
peanut	4.89
peanuts	4.9
pear	4.93
pearl	4.87
pearled	3
pearlescent	2.62
pearliness	2.54
pearly	3.28
peasant	3.96
peasantry	2.83
peashooter	4.28
pebble	4.86
pebbled	4.04
pebblestone	4.54
pebbly	3.33
pecan	4.87
peck	4.16
pecked	3.54
pecker	4.23
pectin	4.04
pectoral	4
peculiar	1.95
peculiarity	1.96
peculiarly	1.93
pedal	4.44
pedantic	2.08
peddle	4.04
peddler	4.52
peddling	3.03
pedestal	4.48
pedestrian	4.41
pedestrianism	2.52
pediatric	2.63
pediatrician	4.57
pediatrics	2.97
pedicure	4.36
pedicurist	4.04
pedigree	2.79
pedigreed	2.7
pedometer	4.93
pedophile	3.37
pedophilia	2.59
pedophilic	2.33
pee	4.72
peed	3.63
peek	3.62
peekaboo	3.23
peel	4.61
peeled	4.07
peeler	4.48
peeling	3.82
peelings	4.27
peep	3.37
peeper	3.54
peephole	4.74
peepshow	4.37
peer	3.83
peerless	1.72
peeve	2
peeved	2.35
peevish	1.88
peevishly	1.5
peewee	2.5
peg	4.93
pegboard	4.93
pegged	3.21
pelican	4.96
pellet	4.56
pelt	4.1
pelting	3.37
pelvic	3.74
pelvis	4.93
pen	4.92
penal	2.35
penalization	2.21
penalize	2.12
penalty	2.86
penance	1.52
pencil	4.88
penciled	4.04
penciling	3.57
pencilsharpener	4.97
pendant	4.75
pending	2.15
pendulous	2.5
pendulum	4.69
penetrability	2.2
penetrable	2.74
penetrate	3.5
penetrating	3
penetratingly	2.7
penetration	3.52
penetrative	2.76
penetrator	3.31
penguin	5
penholder	4.6
penicillin	4.43
penile	3.21
peninsula	4.86
penis	5
penitentiary	4.42
penknife	4.83
penlight	4.71
penmanship	3.85
pennant	4.37
penniless	2.44
pennilessness	2.46
penning	3.26
penny	4.83
pennyweight	3.14
penpal	3.88
pension	3.89
pensioner	3.57
pensive	1.67
pensiveness	1.64
pentagon	4.45
pentagonal	3.79
pentagram	4.74
pentecostal	2.54
penthouse	4.36
peon	2.67
peony	4.48
people	4.82
pepper	4.59
peppercorn	4.89
peppermint	4.43
pepperoni	5
peppery	3.66
peppiness	2.26
peppy	2.24
per	1.69
perceivable	2.08
perceivably	1.38
perceive	1.72
perceiver	2.38
perceiving	2.11
percent	2.7
percentage	2.9
percentile	2.97
percept	1.87
perceptibility	1.78
perceptible	2.05
perceptibly	1.73
perception	2
perceptional	1.84
perceptive	1.89
perceptively	1.62
perceptiveness	1.63
perceptivity	1.96
perceptual	1.75
perceptually	1.88
perch	4.1
perchance	1.57
percolate	3.67
percolation	2.72
percolator	4.39
percussion	3.52
percussionist	4.04
percussive	2.72
percussiveness	2.31
perennial	2.93
perennially	2.27
perfect	1.69
perfected	2.04
perfectibility	1.4
perfectible	1.52
perfecting	1.82
perfection	1.9
perfectionism	2.1
perfectionist	2.82
perfectionistic	1.76
perfective	1.65
perfectively	1.96
perfectly	1.52
perfectness	2.11
perforate	3.33
perforated	4.11
perforation	3.82
perform	3.07
performable	2.11
performance	3.04
performer	4.04
perfume	4.66
perfumed	3.79
perfunctory	1.8
perhaps	1.19
peril	2.52
perilous	1.92
perilously	1.45
perimeter	3.46
perinatal	2.35
perineum	3.72
period	3.31
periodic	2.07
periodical	3.47
periodically	1.9
periodontal	3.28
periods	3.64
peripheral	3.07
peripherally	2
periphery	2.81
periscope	4.78
perish	3.22
perishable	2.83
perished	2.77
perishing	1.93
periwinkle	4.12
perjure	2.2
perjured	1.67
perjurer	2.36
perjury	2.22
perk	3.03
perkily	1.89
perkiness	3.11
perky	3.07
perm	4.31
permafrost	4.52
permanence	1.84
permanency	2.17
permanent	2.76
permanently	2.62
permeability	2.64
permeable	2.78
permeate	2.33
permeation	2.62
permissibility	1.73
permissible	2.36
permissibly	1.89
permission	2.27
permissive	2
permissively	1.55
permissiveness	1.81
permit	3.43
permitted	2.21
permutation	2.26
peroxide	4.93
perpendicular	3.31
perpendicularity	2.87
perpendicularly	3.78
perpetrate	2.07
perpetration	1.93
perpetrator	3.38
perpetual	2.3
perpetually	1.61
perpetuate	1.92
perpetuation	2.15
perpetuator	2.86
perpetuity	1.84
perplex	1.73
perplexed	1.79
perplexedly	1.72
perplexing	1.89
perplexingly	1.64
perplexity	1.86
persecute	2.53
persecuting	2.11
persecution	2.43
persecutor	3.7
perseverance	1.92
perseveration	2.1
persevere	1.48
persevering	2.47
perseveringly	1.48
persimmon	4.74
persist	2.59
persistence	2.21
persistency	1.44
persistent	2.23
persistently	1.84
persisting	1.96
person	4.72
persona	2.33
personable	2.1
personably	1.96
personage	2.4
personal	2.21
personality	2.08
personalization	2.07
personalize	2.73
personally	2.07
personhood	2.23
personification	1.74
personifier	2.41
personify	1.54
personnel	3.56
perspective	2.38
perspiration	4.81
persuadable	1.54
persuade	2.07
persuaded	2.43
persuader	3.24
persuasion	1.9
persuasive	2.18
persuasively	1.63
persuasiveness	1.57
pertain	1.62
pertaining	1.5
pertinence	2
pertinent	1.86
pertinently	1.69
pertness	2.18
perturb	1.85
perturbed	1.77
perturbing	1.93
perusable	1.75
pervade	1.78
pervasive	1.83
pervasively	1.54
pervasiveness	1.92
perverse	1.96
perversely	1.96
perverseness	2.21
perversion	2.04
perversity	1.59
pervert	2.97
perverted	2.3
peskiness	2.32
pesky	2
peso	4.62
pessimism	1.88
pessimist	2.54
pessimistic	1.63
pessimistically	1.69
pest	3.96
pester	2.76
pesticide	4.54
pestilence	2.91
pestilent	2.5
pesto	4.46
pet	4.71
petal	4.57
peter	3.68
petite	3.55
petition	4.12
petitioner	4.11
petrified	3.17
petrify	2.65
petrol	4.29
petroleum	4.69
petted	3.36
petticoat	4.68
pettily	1.86
pettiness	1.74
petty	2.09
petulance	2.09
petulantly	1.84
petunia	4.57
pew	3.92
pewter	4.52
phalanges	4.61
phallic	3.31
phantom	2.43
phantomlike	2.38
pharaoh	4.43
pharmaceutical	2.89
pharmaceutically	2.52
pharmaceutics	3.77
pharmacist	4.03
pharmacological	2.43
pharmacologically	2.46
pharmacologist	4.52
pharmacology	2.78
pharmacy	4.78
phase	2.46
phases	2.21
pheasant	4.75
phenomena	1.96
phenomenal	1.78
phenomenally	1.78
phenomenological	1.72
phenomenon	2.26
pheromone	3.59
philander	2.41
philanderer	3.33
philanthropic	2.11
philanthropically	2.08
philanthropist	2.93
philanthropy	2.21
philharmonic	2.86
philosopher	3.63
philosophic	1.48
philosophical	1.66
philosophically	1.34
philosophize	1.61
philosophy	2.14
phishing	3.56
phlebotomy	3.12
phlegm	4.48
phobia	2.1
phobic	2.26
phoenix	4.3
phone	4.86
phonebook	4.96
phonetic	2.6
phonetically	2.33
phonetics	2.38
phoney	2.24
phonic	2.68
phonics	2.82
phoniness	1.86
phonograph	4.59
phonographic	3.25
phonographically	2.41
phonologically	2.5
phony	2.19
phooey	2
phosphate	4.08
phosphorescence	2.79
phosphorescent	3.79
phosphoric	3.2
phosphorous	3.9
phosphorus	4.27
photo	4.93
photoactive	2.62
photocell	4.5
photochemical	3.32
photochemistry	3.23
photocopier	4.72
photocopy	4.5
photodynamic	2.43
photoelectric	3.44
photoelectron	3.76
photoengraver	3.96
photoengraving	4.48
photofinisher	4.34
photofinishing	3.26
photogenic	2.54
photograph	4.89
photographable	2.82
photographer	4.76
photographic	2.9
photographical	3.61
photographically	2.59
photography	4.1
photojournalism	2.62
photojournalist	4.11
photolithography	3.5
photomap	4.5
photometer	3.93
photomontage	4.61
photon	3.38
photonegative	3.65
photoreceptive	3
photoreceptor	3.7
photosensitive	2.67
photosensitivity	2.33
photosensitization	2.92
photosensitize	2.36
photoshop	3.93
photosynthesis	3.36
photosynthesize	2.71
photosynthetic	2.38
phototherapy	3.22
phototube	4.85
phrase	2.86
phrasebook	4.33
phrasemaker	3.09
phrasemaking	2.76
phraseology	1.69
phrasing	1.93
physic	2.59
physical	3.31
physicality	2.48
physically	2.48
physician	4.65
physicist	4.26
physics	3.07
physiologic	2.19
physiological	1.93
physiologically	2.21
physiologist	4.25
physiology	2.72
physiotherapist	3.93
physiotherapy	2.58
physique	3.65
phytoplankton	3.96
pi	3.25
pianist	4.69
piano	4.9
piazza	3.5
piccolo	4.71
pick	3.82
pickax	4.72
pickaxe	4.93
picked	2.63
picker	3.83
picket	4
picketer	4.38
pickings	3.18
pickle	4.64
pickled	3.91
pickpocket	4.03
pickup	4.24
picky	2.11
picnic	4.83
picnicker	4.32
pictogram	4.46
pictograph	4.41
pictographically	2.56
pictography	3.12
pictorial	3.54
pictorially	2.36
picture	4.52
pictured	2.86
pictures	4.71
picturesque	2.76
pie	4.92
piece	4.14
piecemeal	2.87
piecework	3.09
pieceworker	4.08
piecing	2.55
piecrust	4.83
pier	4.62
pierce	3.73
pierced	4
piercer	3.48
piercing	4.15
piercingly	2.32
piety	1.56
pig	5
pigeon	4.71
pigeonhole	3
piggish	2.88
piggy	4.64
piggyback	3.64
piggybank	4.83
pigheaded	2.07
pigheadedly	2.04
pigheadedness	2.32
piglet	4.93
pigment	4.4
pigmentation	3.63
pigpen	4.37
pigskin	4.52
pigsty	3.91
pigtail	4.67
pigtailed	4.55
pike	4.25
pilaf	4.2
pilates	4.21
pile	4.56
piled	3.45
piles	4.19
pileup	4.45
pilfer	3.19
pilferer	3.28
pilfering	2.54
pilgrim	4.43
pilgrimage	2.15
piling	3.69
pill	4.72
pillage	3.22
pillager	3.56
pillar	4.77
pillbox	4.96
pillow	5
pillowcase	4.93
pillowing	2.48
pilot	4.67
pilothouse	4.37
piloting	3.12
pilotless	2.89
pimento	4.64
pimp	4.18
pimping	2.15
pimple	4.77
pimpled	4.29
pin	4.92
pinball	4.48
pincer	4
pincers	4.21
pinch	4
pinched	3.45
pincher	4.07
pinching	4.11
pincushion	4.69
pine	4.37
pineapple	4.94
pinecone	4.85
pined	2.5
pinewood	4.74
pinewoods	4.82
piney	2.83
ping	3.17
pinhead	3.75
pinheaded	2.22
pinhole	4.75
pining	2.21
pink	3.93
pinkeye	4.72
pinkie	4.39
pinkish	3.07
pinkness	3.58
pinky	4.18
pinnacle	2.67
pinned	3.52
pinning	3.26
pinpoint	2.54
pinprick	4.04
pinstripe	4.59
pint	4.43
pintsize	3.67
pinup	4
pinwheel	4.66
pioneer	4.04
pious	1.58
piously	1.71
pipe	4.88
piped	3.04
pipedream	2.25
pipeline	4.68
pipette	3.88
piping	4.4
pipsqueak	2.8
piracy	2.81
piranha	4.76
pirate	4.64
piss	4.73
pissed	2.38
pisser	3.52
pistachio	4.93
pistol	4.89
piston	4.81
pit	4.68
pita	4.29
pitbull	5
pitch	4
pitcher	4.93
pitchfork	5
pitching	3.82
pitchman	3.88
pitchy	3.16
piteous	1.62
pitfall	2.85
pithily	2.04
pitiable	1.72
pitiful	1.64
pitifully	1.86
pitiless	2
pitilessly	1.38
pitted	3.43
pitting	3.75
pituitary	3.33
pity	1.87
pitying	1.79
pityingly	2.12
pivot	3.72
pivotal	2
pixel	3.93
pixie	3.89
pixilated	3.75
pixilation	3.09
pizza	5
pizzazz	1.8
pizzeria	4.56
placard	4.46
placate	2.21
place	3.48
placebo	3.17
placeholder	3.66
placeless	1.5
placemat	4.87
placement	3.07
placenta	4.79
placid	2
placidly	2.14
placidness	2.28
plagiarism	2.59
plagiarist	3.35
plagiaristic	2.03
plagiarize	3.04
plagiarizer	2.7
plague	3.41
plagued	2.76
plaid	4.23
plain	2.26
plainclothes	3.93
plainclothesman	4.08
plainer	2.59
plainly	2.31
plainness	2.43
plainswoman	4.16
plaintiff	3.9
plaintive	1.92
plaintively	1.62
plan	3.4
plane	4.92
planet	4.58
planetarium	4.55
planetary	2.89
plank	5
planking	4.48
plankton	4.66
planner	3.61
plant	4.76
plantain	4.42
plantation	4.5
planter	4.61
planting	3.63
plantlike	3.32
plaque	4.7
plasma	4.17
plaster	4.59
plasterboard	4.85
plasterer	4.3
plastering	4.48
plasterwork	4.24
plastic	4.79
plastically	2.42
plasticity	2.44
plastics	4.58
plate	4.77
plateau	4.31
plated	3.86
plateful	3.62
platelet	4.21
platform	4.48
plating	3.75
platinum	4.44
platonic	1.68
platonically	1.92
platoon	4.48
platter	4.93
platypus	4.83
plausibility	1.43
plausible	1.77
plausibly	1.74
play	3.24
playability	1.96
playable	2.55
playact	3.04
playback	3.43
playbill	3.96
playbook	4.38
playboy	3.36
player	4.15
playfield	4.58
playful	2.63
playfully	2.36
playfulness	2.07
playgirl	3.26
playground	4.77
playgroup	3.76
playhouse	4.72
playlist	4
playmaker	3.59
playmaking	2.73
playmate	3.79
playoff	3.48
playoffs	3.17
playpen	4.76
playroom	4.71
playschool	3.5
playset	4.7
playstation	4.89
playsuit	3.96
plaything	3.68
playtime	3.52
playwright	3.56
playwriting	3.33
plaza	4.44
plea	2.39
plead	2.59
pleader	3.59
pleading	2.6
pleadingly	1.69
pleasant	1.55
pleasantly	2.04
pleasantness	2
pleasantry	2.56
please	1.64
pleased	2.37
pleaser	2.38
pleasing	2.56
pleasingly	2.17
pleasurable	2.52
pleasurably	2.4
pleasure	2.04
pleasuring	1.93
pleat	4.62
pleated	4.33
pledge	2.61
plentiful	2.11
plentifully	2.37
plenty	2.39
plethora	2.38
plexiglas	4.8
plexiglass	4.42
pliability	2.74
pliable	3.58
pliancy	1.88
pliant	2.15
pliers	4.93
plight	2.04
plod	3.2
plodding	2.64
plop	3.48
plot	3.14
plotline	2.54
plotted	2.41
plotter	3.38
plotting	2.41
plough	3.88
plow	4.46
plower	4.04
plowing	4.31
plowman	4.25
ploy	2.21
pluck	4
plucked	3.52
plucker	3.48
pluckiness	2.23
plug	4.64
pluggable	3.3
plugged	3.59
plugging	3.2
plum	4.85
plumage	3.93
plumb	3.68
plumber	4.63
plumbing	4.24
plume	4
plumed	3.55
plummet	3.12
plummeted	3.34
plump	4
plumper	2.79
plumping	3.12
plumpish	2.56
plumpness	3
plumps	3.1
plunder	3.11
plunderer	3
plundering	3.04
plunge	3.04
plunger	4.96
plunging	3.32
plural	2.59
pluralism	1.79
pluralistic	2.27
plurality	2.54
pluralization	2
pluralize	1.96
plus	3
plush	2.96
plushy	3.3
plutonium	4.3
ply	3.31
plywood	4.82
pneumatic	2.81
pneumatically	2.04
pneumonia	3.83
pneumonic	2.54
poach	3.38
poacher	4
pocket	4.68
pocketbook	5
pocketed	3.41
pocketful	3.93
pocketing	3.32
pocketknife	4.93
pockmark	4.36
pod	4.63
podcast	3.36
podiatrist	4.63
podiatry	2.88
podium	4.89
poem	4.03
poet	4.36
poetess	3.78
poetic	1.88
poetical	1.71
poetically	2.11
poeticize	2.04
poetics	2.52
poetry	3.5
pogo	3.96
poignancy	1.65
poignant	1.63
poignantly	1.93
poinsettia	4.92
point	3.39
pointed	3.57
pointedly	2.22
pointer	4.11
pointing	4.07
pointless	1.93
pointlessly	1.4
pointlessness	1.48
pointy	3.97
poise	2.39
poised	2.21
poison	4.27
poisoner	3.7
poisoning	3.41
poisonous	2.74
poisonously	2.44
poke	4.22
poked	3.8
poker	4.2
pokiness	2.73
poking	3.85
polar	3.18
polarity	2.19
polarization	2.56
polarize	3.03
polaroid	4.73
pole	4.66
police	4.79
policed	3.08
policeman	4.93
policewoman	4.89
policy	2.76
policyholder	3.4
policymaker	3.48
polio	3.59
poliovirus	3.33
polish	4.23
polished	3.59
polisher	4.19
polite	1.85
politely	2
politeness	1.79
politic	2.68
political	1.83
politically	1.89
politician	4.33
politicize	1.83
politics	2.66
polka	3.47
poll	3.31
polled	2.34
pollen	4.86
pollinate	4
pollination	3.7
pollinator	3.68
polling	2.52
polltaker	4.19
pollutant	3.9
pollute	2.75
polluted	3.34
polluter	3.59
polluting	3.59
pollution	3.75
pollywog	4.27
polo	4.43
poltergeist	2.92
polycarbonate	3.43
polychromatic	3.16
polyester	4.12
polyethylene	4.08
polygamist	3.79
polygamous	2.14
polygamy	2.83
polygon	4.12
polygonal	3.45
polygraph	4.03
polymer	4.28
polymorphic	2.43
polymorphism	2.45
polymorphous	2.33
polyp	4.04
polystyrene	4.16
polysyllable	2.48
polytechnics	3.75
polytheism	1.86
polytheist	2.17
polytheistic	2
polyvinyl	3.78
pomegranate	4.86
pomp	2.44
pompadour	4.21
pompom	4.68
pompous	1.96
pompously	1.82
pompousness	1.92
poncho	4.97
pond	4.9
ponder	2.24
ponderable	1.48
pondering	1.78
ponderingly	2.07
ponderous	1.93
ponderously	1.52
pondweed	4.33
pontoon	4.58
pony	4.9
ponytail	4.77
poo	4.6
pooch	4.32
poodle	4.89
poof	2.22
pool	4.77
poolroom	4.35
poolside	4.45
pooltable	4.96
poop	4.83
pooped	3.07
pooper	3.96
poor	2.7
poorhouse	3.29
poorly	2
poorness	2.33
pop	4.22
popcorn	5
pope	4.71
popgun	4.65
poplar	3.78
popover	3.25
popper	3.48
poppy	4.69
popsicle	4.93
populace	2.82
popular	2.16
popularity	2.37
popularization	1.81
popularize	2.21
popularizer	2.12
popularly	2
populate	2.67
population	3.64
populism	1.81
populous	2.77
porcelain	4.63
porch	4.92
porcupine	5
pore	4.42
pored	3
pork	4.79
porker	3.33
porkpie	4.17
porky	3.08
porn	4.26
porno	3.53
pornographer	4.15
pornographic	2.71
pornographically	2.5
pornography	4.11
pornstar	4.22
porous	3.76
porously	2.74
porridge	4.89
port	4.41
portabella	4.42
portability	2.24
portable	2.62
portably	2.42
portal	3.63
ported	2.52
porter	4.15
portfolio	4
porthole	4.31
portion	3.78
portliness	3.29
portly	2.55
portrait	4.9
portray	2.18
portrayal	2.24
portrayer	2.96
portside	4.07
pose	3.33
poser	3.6
posh	2.41
posing	3.35
position	2.62
positional	1.87
positioned	2.42
positioning	2.37
positive	2.44
positively	1.74
positivism	1.48
positivity	1.86
posse	3.89
possess	2.6
possessed	2.57
possessing	2.07
possession	2.96
possessive	2.36
possessively	2.07
possessiveness	1.73
possessor	3.21
possibility	1.33
possible	1.56
possibly	1.74
possum	4.73
post	4.3
postage	4.37
postal	3.07
postbag	4.36
postbox	4.54
postcard	4.93
postclassical	1.85
postcode	3.96
postcolonial	2.15
postdate	2.56
postdoctoral	2.28
posted	3.48
postelection	2.91
poster	4.66
posterior	3.47
posteriors	3.92
posterity	2.11
postgraduate	2.96
posthaste	2.82
posthumous	2.58
posthumously	2.22
postimpressionist	2.38
posting	3
postman	4.74
postmark	4.33
postmaster	4.59
postmenstrual	3.04
postmodern	2.08
postmodernism	2.1
postmodernist	2.22
postmortem	3.7
postnasal	3.29
postnatal	3.08
postnuptial	2.73
postoperative	2.26
postpaid	3.16
postpartum	2.79
postpone	2.29
postponement	3.03
postponer	2.25
postscript	4.15
postseason	3
postsurgical	2.56
posttraumatic	1.96
postulate	1.65
postural	2.21
posture	3.39
postwar	2.92
posy	4.12
pot	4.81
potassium	4.23
potato	4.85
potbellied	3.68
potbelly	4.48
potboiler	4.16
potency	2.32
potent	2.38
potential	1.91
potentiality	1.38
potentially	1.63
potentiate	2.07
potently	2.41
pothead	3.89
potholder	4.55
pothole	4.81
pothook	4.08
potion	4.38
potluck	3.88
potpie	4.85
potpourri	4.59
potshot	2.79
potted	3.71
potter	4.12
pottery	4.72
potting	3.78
potty	4.12
pouch	4.5
pouched	3.09
poultry	4.72
pounce	3.66
pounced	3.65
pouncing	3.67
pound	4.61
poundage	2.6
pounder	3
pounding	3.54
pour	4.14
pourer	4.08
pouring	3.8
pout	3.23
pouting	2.79
poverty	2.54
powder	4.76
powdered	3.88
powdering	3.87
powderpuff	4.35
powdery	3.55
power	2.04
powerboat	4.76
powered	3.07
powerful	2.17
powerfully	2.77
powerfulness	2.21
powerhouse	2.79
powerless	2.11
powerlessly	1.82
powerlessness	1.81
powerpoint	3.76
powers	1.77
powertrain	4.11
powwow	4.07
pox	3.74
practicability	1.68
practicable	1.93
practicably	1.52
practical	2.14
practicality	1.7
practically	1.62
practice	2.52
practiced	2.12
practitioner	3.89
pragmatic	1.84
pragmatics	1.81
pragmatism	1.63
pragmatist	2.27
prairie	4.8
praise	2.61
praiseful	2.22
praiseworthy	2.07
praising	2.53
prance	3.83
prancing	3.54
prank	2.9
pranker	3.12
prankish	1.82
prankster	3.59
prawn	4.62
pray	3.21
prayer	3.28
prayerful	2.22
prayerfully	1.92
praying	3.52
preach	3.37
preacher	4.7
preaching	3.61
preachy	1.86
preadolescence	2.93
preadolescent	3.04
preamble	2.97
preamplifier	3.13
preannouncement	2.71
preapproval	1.96
prearrange	2.48
prearranged	2.27
prearrangement	2.23
preassigned	2.35
precancerous	1.81
precarious	1.69
precariously	2.08
precariousness	2.32
precaution	2.21
precautionary	1.89
precautious	1.61
precede	2.41
precedence	2.13
precedent	1.63
preceding	2.69
precertification	1.93
precession	2.12
precinct	3.67
precious	2
preciously	1.64
preciousness	1.77
precipitant	2.96
precipitate	4.19
precipitated	2.34
precipitating	2.81
precipitation	3.96
precipitator	2.78
precipitous	2.19
precise	2.39
precisely	2.3
preciseness	2.48
precision	2.41
preclinical	2.36
preclude	1.64
precocious	2.36
