word	age of acquisition
moorage	14.2
moorhen	15.86
mooring	12.22
moorland	13.0
moose	5.22
moot	14.25
mop	5.11
mope	9.37
moped	9.39
moppet	12.92
moraine	14.88
moral	9.53
morale	10.62
moralist	12.5
moralistic	13.38
morality	11.39
moralization	14.12
moralize	12.37
moralizer	13.83
morals	9.75
morass	12.4
moratorium	14.5
moray	13.29
morbid	9.72
morbidity	14.17
more	3.78
morel	12.4
mores	13.86
morgue	10.53
moribund	15.38
moribundity	17.3
mormon	11.93
morn	9.53
morning	4.0
moron	8.67
moronic	9.89
morose	13.0
morph	11.47
morphine	13.22
morphogenetic	15.7
morphological	16.57
morphology	15.42
morsel	8.78
mortal	9.84
mortality	12.35
mortar	11.9
mortem	12.43
mortgage	12.53
mortgagee	15.67
mortician	10.2
mortification	13.11
mortify	11.78
mortise	13.31
mortmain	19.6
mortuary	12.06
mosaic	9.78
mosey	9.0
mosque	14.12
mosquito	6.1
moss	8.31
mossback	14.29
mossy	8.47
mot	10.62
mote	10.38
motel	7.11
motet	14.43
moth	5.74
mothball	8.32
mother	2.63
motherboard	14.17
motherfucker	9.74
motherfucking	9.58
motherhood	7.55
motherhouse	13.88
motherland	10.12
motherless	7.39
motherly	8.55
mothproof	10.73
motif	13.55
motile	12.22
motility	14.0
motion	6.78
motionless	8.83
motionlessness	10.16
motivate	9.9
motivation	10.6
motivational	12.29
motivator	10.56
motive	11.06
motiveless	11.61
motley	12.19
motocross	11.8
motor	7.42
motorbike	7.95
motorboat	6.53
motorbus	9.21
motorcade	10.65
motorcar	7.78
motorcycle	5.05
motorcyclist	7.17
motoring	10.89
motorist	7.74
motorization	13.27
motorized	9.12
motorman	10.27
motorway	7.95
motto	10.41
mould	11.33
mound	7.71
mount	8.53
mountain	6.15
mountaineering	11.2
mountainous	10.56
mountainside	7.53
mountaintop	7.61
mountebank	17.17
mourn	9.21
mourner	10.32
mournful	9.94
mourning	11.05
mouse	4.94
mouser	10.35
mousetrap	6.78
mousse	10.32
moustache	5.4
mousy	11.47
mouth	3.58
mouthful	6.37
mouthpiece	10.6
mouthwash	7.32
mouthwatering	9.15
mouthy	7.68
movable	7.63
move	4.62
movement	6.58
mover	8.41
movie	3.56
moviegoer	10.32
moviemaker	10.0
mow	6.76
mower	6.89
moxie	13.71
mozzarella	8.44
mu	15.83
much	4.58
mucilage	14.22
mucilaginous	17.5
muck	8.0
muckrake	14.1
muckraker	15.25
mucky	8.25
mucosa	14.12
mucosal	13.5
mucous	10.35
mucus	9.56
mud	4.05
muddiness	7.11
muddle	11.32
muddled	11.11
muddleheaded	14.13
muddy	5.42
mudguard	13.0
mudpack	12.81
mudroom	11.0
mudskipper	10.67
mudslide	8.32
mudslinger	12.84
mudslinging	13.53
muesli	14.5
muezzin	14.0
muff	10.35
muffin	5.11
muffle	9.84
muffled	9.06
muffler	9.5
mug	5.15
mugger	11.29
muggy	8.06
mujahedin	17.0
mukluk	13.18
mulatto	13.13
mulberry	8.88
mulch	9.22
mule	5.65
muleteer	13.71
mulish	17.78
mulishness	12.0
mull	12.24
mulled	13.69
mullet	11.67
mulligatawny	15.0
mullioned	17.33
multi	8.68
multicolored	7.11
multicultural	10.22
multidimensional	12.83
multidimensionality	14.76
multidirectional	12.39
multifaceted	13.18
multifocal	12.5
multilateral	13.22
multilayered	8.94
multilevel	8.33
multimedia	11.89
multimillion	10.61
multimillionaire	10.42
multinational	13.22
multiphase	15.05
multiple	7.79
multiplex	12.63
multiplication	7.79
multiplicity	11.72
multiply	7.95
multiprocessing	14.16
multiprocessor	15.38
multispecies	11.26
multistage	11.89
multisystem	13.47
multitask	12.55
multitude	10.8
multitudinous	13.0
multivitamin	10.72
multivolume	12.41
mum	7.47
mumble	7.15
mumbo	10.86
mummer	13.2
mummery	11.7
mummification	10.56
mummified	10.05
mummify	10.22
mummy	5.47
mumps	8.42
munch	7.6
munchkin	6.21
mundane	14.05
municipal	14.06
municipality	13.05
munificence	14.0
munition	13.33
mural	9.74
muralist	13.42
murder	8.79
murderer	8.26
murderess	13.0
murderous	9.89
murk	10.76
murky	9.61
murmur	11.22
muscatel	17.86
muscle	8.45
muscleman	9.06
muscovite	14.83
muscular	8.79
muscularity	13.0
musculature	14.5
muse	11.94
musette	13.67
museum	8.55
mush	5.78
musher	14.33
mushroom	6.44
mushy	6.56
music	3.81
musical	7.28
musicale	10.88
musicality	11.86
musician	7.11
musicianship	11.67
musicologist	13.93
musicology	11.41
musk	10.94
muskellunge	8.75
musket	10.17
musketeer	7.1
musketry	11.82
muskrat	10.39
musky	10.94
muslim	12.91
muslin	11.67
muss	9.77
mussel	10.0
must	4.58
mustached	7.63
mustachio	15.8
mustachioed	13.2
mustang	9.47
mustard	4.95
muster	12.22
musty	10.47
mutable	10.93
mutagen	15.9
mutagenesis	16.18
mutant	10.0
mutate	8.78
mutation	10.83
mutative	13.81
mute	9.84
muted	9.28
mutilate	12.74
mutilated	10.44
mutilation	11.53
mutilator	12.94
mutineer	13.73
mutinous	12.37
mutiny	10.59
mutt	7.22
mutter	9.5
mutton	13.15
muttonhead	11.75
mutual	8.9
mutuality	13.05
muumuu	8.85
muzzle	8.44
muzzy	13.5
my	2.72
mycological	17.6
mycologist	16.56
myelin	16.71
myeloid	15.25
myeloma	16.36
mynah	9.5
myocardial	16.64
myocardium	15.27
myopia	14.54
myopic	13.33
myriad	11.94
myrmidon	15.67
myrrh	10.31
myrtle	11.01
myself	3.81
mysterious	9.0
mysteriousness	9.74
mystery	6.89
mystic	10.62
mystical	10.21
mysticism	13.38
mystification	12.89
mystified	11.53
mystify	11.37
mystique	11.89
myth	8.61
mythic	10.32
mythical	7.11
mythmaking	11.25
mythological	10.72
mythology	10.53
mythos	13.95
nab	7.59
nabob	15.0
nacelle	14.33
nacho	6.86
nacre	14.0
nada	9.1
nag	9.21
naiad	14.3
nail	5.42
nailfile	8.45
naira	16.0
naive	11.33
naivete	13.13
naivety	12.44
naked	4.68
nakedness	7.05
name	3.68
nameless	10.06
nameplate	9.89
namesake	10.29
nana	4.29
nanny	6.67
nanosecond	13.67
nanotechnology	16.0
nap	2.53
napalm	14.75
nape	10.53
napery	15.0
naphtha	17.25
napkin	4.79
nappy	8.44
narcissism	13.17
narcissist	14.53
narcissistic	14.06
narcolepsy	14.5
narcoleptic	14.12
narcosis	15.38
narcotic	13.11
narcotics	12.39
nard	14.0
nark	12.36
narrate	9.06
narration	9.67
narrative	11.44
narrator	6.72
narrow	7.57
narrowness	9.57
narwhal	12.14
nary	12.38
nasal	8.75
nascent	13.88
nasopharynx	16.22
nastiness	8.05
nasturtium	16.12
nasty	6.0
natal	13.07
natality	15.5
natatorium	15.43
nation	7.74
national	6.89
nationalism	12.39
nationalist	13.47
nationalistic	14.07
nationality	9.84
nationalization	11.78
nationwide	9.0
native	9.2
natives	8.35
nativity	9.62
natter	12.33
natty	12.08
natural	8.5
naturalist	11.84
naturalistic	13.67
naturalization	11.71
naturalized	12.11
naturally	8.56
nature	6.16
natured	11.11
naturopathic	15.3
naught	11.17
naughtiness	8.9
naughty	4.9
nausea	8.63
nauseate	10.73
nauseating	10.84
nauseous	8.94
nautical	11.39
nautilus	12.47
naval	9.7
nave	12.54
navel	9.6
navigability	11.88
navigate	10.05
navigation	10.2
navigational	11.21
navigator	9.84
navy	7.15
nay	10.31
naysay	11.6
naysayer	12.28
neap	15.5
near	5.41
nearby	6.85
nearly	7.49
nearness	7.35
nearside	10.83
nearsighted	9.44
nearsightedness	10.42
neat	5.43
neaten	8.62
neatness	7.32
neb	13.17
nebbish	11.75
nebula	13.38
nebulizer	14.79
nebulous	13.27
necessary	7.55
necessitate	13.22
necessitous	16.12
necessity	9.53
neck	3.0
neckband	9.78
neckerchief	9.65
necklace	5.0
neckline	10.53
necktie	6.63
neckwear	11.58
necrology	16.25
necromancer	14.29
necromancy	14.11
necromantic	14.67
necrophilia	15.0
necropolis	14.76
necropsy	15.33
necrosis	14.23
necrotic	15.07
nectar	8.95
nectarine	8.94
nectarous	13.44
need	3.56
needful	10.56
neediness	10.11
needle	5.32
needlepoint	9.0
needless	9.15
needlewoman	12.86
needlework	9.88
needy	7.32
nefarious	13.31
negate	13.11
negation	14.28
negative	7.47
negativism	12.32
negativity	10.53
neglect	9.84
neglectful	10.37
negligee	15.92
negligence	12.16
negligent	11.83
negligible	11.33
negotiable	12.58
negotiate	10.85
negotiation	11.74
negotiator	11.42
negro	9.83
negus	16.67
neigh	7.2
neighbor	5.06
neighborhood	6.47
neighboring	10.9
nein	14.33
neither	6.74
nemesis	11.06
neoclassic	14.88
neoclassical	14.4
neoclassicism	16.67
neoconservative	17.06
neodymium	14.6
neomycin	16.67
neon	8.0
neonatal	14.19
neonate	14.4
neophyte	15.93
neoplastic	16.71
neoprene	15.4
nepenthe	15.5
nephew	6.37
nephritis	17.92
nephrology	15.75
nepotism	13.75
neptunium	15.17
nerd	7.05
nerdy	9.72
nerve	9.67
nervecell	12.07
nerviness	10.5
nervous	6.79
nervousness	7.3
nervy	10.71
nest	5.11
nester	12.93
net	7.0
netball	10.47
nether	12.23
nethermost	13.75
netherworld	10.75
netsuke	16.0
netting	7.8
nettle	14.33
network	10.94
networking	13.42
neural	12.19
neuralgia	16.5
neurasthenia	16.71
neurasthenic	16.0
neuritis	14.0
neurobiological	17.12
neurobiologist	14.71
neurobiology	15.27
neurochemistry	15.93
neurologic	13.85
neurological	13.65
neurologist	14.22
neurology	14.42
neuromuscular	16.18
neuron	12.06
neuronal	13.64
neuropath	13.73
neuropathic	15.4
neuropathology	16.13
neuropathy	16.81
neurophysiologist	16.65
neurophysiology	14.85
neuropsychiatry	18.54
neuropsychological	16.64
neuropsychologist	16.11
neuroscience	14.05
neuroscientist	14.11
neurosis	15.17
neurosurgeon	13.75
neurosurgery	14.11
neurosurgical	13.56
neurotic	13.84
neurotoxin	13.58
neurotransmitter	16.18
neurovascular	15.82
neuter	11.12
neutral	10.19
neutralist	13.18
neutrality	12.11
neutralization	13.11
neutralize	12.0
neutralizer	12.58
neutrino	13.8
neutron	11.43
never	5.07
nevus	17.0
new	4.72
newbie	10.17
newborn	6.9
newcomer	8.26
newel	12.33
newfangled	11.29
newfound	10.95
newish	10.45
newlywed	8.63
newness	7.2
news	6.16
newsagent	11.11
newsbeat	11.38
newsboy	7.53
newsbreak	9.37
newscast	7.2
newscaster	9.56
newsflash	9.22
newsgroup	11.39
newshound	14.53
newsletter	9.42
newsman	5.72
newspaper	5.78
newspaperman	7.5
newspaperwoman	6.88
newsprint	10.0
newsreader	10.76
newsreel	10.39
newsroom	8.89
newsstand	9.74
newswoman	9.14
newsworthy	10.0
newsy	12.77
newt	7.56
next	4.35
nexus	14.59
niacin	15.23
nib	10.31
nibble	7.37
nibbler	8.26
nice	3.95
niceness	5.17
nicety	12.85
niche	14.06
nick	7.59
nickel	5.75
nickelodeon	8.78
nicker	12.0
nickname	6.5
nicotine	10.22
niece	7.0
niftiness	9.71
nifty	9.12
niggard	13.88
nigger	8.29
niggle	15.33
nigh	11.44
night	3.61
nightcap	10.17
nightclub	10.74
nightclubbing	13.78
nightdress	9.12
nightfall	8.17
nightgown	5.78
nightie	7.82
nightingale	8.81
nightlife	10.78
nightlight	5.21
nightly	8.0
nightmare	5.94
nightmarish	9.47
nightshirt	6.1
nightspot	12.13
nightstand	6.67
nightstick	9.82
nighttime	3.72
nightwear	7.17
nihilism	16.79
nihilist	16.58
nihilistic	15.36
nihility	13.4
nil	12.29
nimble	8.61
nimbostratus	13.3
nimrod	11.31
nincompoop	6.82
nine	3.23
ninepin	11.85
ninepins	13.33
ninety	6.69
ninja	8.89
ninny	9.37
ninth	5.91
nip	7.94
nipper	8.88
nipple	9.05
nippy	8.88
nit	8.57
niter	14.25
nitpick	10.35
nitrate	14.12
nitric	11.73
nitrite	14.06
nitro	13.0
nitrocellulose	16.0
nitrogen	10.72
nitroglycerine	14.38
nitrous	13.63
nitwit	10.22
nix	11.88
no	2.72
nob	7.96
nobelium	16.25
nobility	11.39
noble	10.67
nobleman	9.74
nobleness	10.05
noblesse	13.75
noblewoman	11.78
nobody	5.25
nock	13.33
nocturnal	8.89
nocturne	11.24
nod	5.62
nodal	16.19
noddle	8.14
node	12.17
nodule	13.71
noggin	6.11
noir	16.44
noire	15.89
noise	4.5
noiseless	9.78
noisemaker	8.21
noisiness	9.06
noisome	15.92
noisy	5.33
nom	12.17
nomad	11.12
nomadic	11.16
nomenclature	14.25
nominal	11.21
nominate	10.67
nomination	11.72
nominative	13.8
nominee	11.0
nonagenarian	16.17
nonaggression	12.56
nonalcoholic	11.79
nonaligned	12.59
nonattendance	12.16
nonbeliever	7.89
nonbinding	12.06
noncancerous	13.24
nonce	14.17
nonchalance	12.31
nonchalant	12.16
noncom	13.78
noncombat	12.71
noncombatant	13.6
noncombustible	12.17
noncommissioned	14.33
noncommittal	15.0
noncompetitive	10.78
noncompliance	14.5
nonconformist	14.58
noncontact	10.38
noncooperation	11.5
noncritical	13.32
nondairy	9.74
nondenominational	14.17
nondescript	12.17
nondisclosure	15.0
nondrinking	10.48
none	5.57
nonentity	13.0
nones	13.0
nonessential	12.53
nonesuch	11.85
nonetheless	10.21
nonevent	13.16
nonexclusive	12.22
nonexistence	11.78
nonexistent	11.0
nonfarm	14.08
nonfat	8.32
nonfatal	11.16
nonfiction	8.53
nonfunctional	12.21
nonfunctioning	11.72
nonhuman	9.35
noninfectious	12.0
nonintervention	12.62
noninvasive	13.68
noninvolvement	12.38
nonjudgmental	10.33
nonlethal	11.7
nonlinear	10.9
nonmetal	10.83
nonmetallic	10.94
nonmilitary	12.63
nonnative	11.44
nonnegotiable	10.89
nonofficial	11.76
nonoperational	12.0
nonorganic	14.88
nonpaid	12.16
nonpareil	14.67
nonparticipation	10.24
nonpartisan	15.35
nonpaying	9.63
nonpayment	10.0
nonperformance	10.79
nonpermanent	10.5
nonperson	10.5
nonphysical	11.17
nonplussed	13.31
nonpolitical	14.17
nonporous	12.93
nonproductive	12.57
nonprofessional	12.67
nonprofit	11.95
nonproliferation	16.0
nonpublic	10.82
nonrandom	12.94
nonreactive	13.0
nonrefundable	10.95
nonreligious	9.67
nonresidential	11.78
nonresistance	12.89
nonresponsive	10.79
nonreturnable	10.58
nonromantic	11.0
nonscheduled	11.28
nonsectarian	17.23
nonsense	6.95
nonsensical	12.33
nonsexual	13.44
nonskid	11.29
nonslip	10.39
nonsmoker	7.74
nonsmoking	9.47
nonspecific	12.75
nonstandard	14.05
nonstarter	13.05
nonstick	9.11
nonsupport	10.74
nonsurgical	13.79
nonthreatening	11.0
nontoxic	10.63
nontraditional	10.63
nonunion	14.62
nonverbal	9.53
nonviable	17.33
nonviolence	9.28
nonviolent	8.94
nonvoting	12.11
noodle	3.44
noodles	5.3
nook	9.74
noon	5.89
noonday	9.0
noontide	12.82
noontime	6.56
noose	8.28
nor	8.61
norm	9.84
normal	5.53
normalcy	12.89
normality	11.75
normalize	11.28
normally	7.2
normalness	8.82
normative	14.82
north	6.55
northbound	10.26
northeast	7.47
northeaster	12.88
northeasterly	12.21
northeastern	10.28
norther	8.8
northerly	10.65
northern	7.95
northerner	9.12
northernmost	10.15
northwest	8.22
northwesterly	10.88
northwestern	8.58
nose	2.95
nosebag	11.11
nosebleed	5.32
nosedive	10.29
nosegay	16.8
nosh	12.65
nosiness	7.44
nostalgia	13.21
nostalgic	12.11
nostril	7.37
nosy	5.47
not	3.89
nota	14.67
notability	13.05
notable	10.37
notarial	14.6
notarize	14.11
notary	13.56
notate	13.38
notation	12.78
notch	8.47
note	6.4
notebook	6.37
notepad	8.53
notepaper	6.39
noteworthy	9.94
nothing	5.21
nothingness	10.94
notice	7.35
noticeable	8.06
notification	9.44
notify	9.89
notion	11.11
notochord	15.0
notoriety	13.81
notorious	11.53
nougat	9.07
noun	7.28
nourish	9.63
nourishment	9.94
nous	13.25
nouveau	15.0
novel	9.5
novelette	13.67
novelist	10.26
novelistic	13.56
novella	14.71
novelty	11.71
november	5.67
novena	12.38
novice	10.95
novitiate	16.38
now	5.25
nowadays	8.61
nowhere	5.41
noxious	12.72
nozzle	9.32
nu	14.0
nuance	11.05
nub	10.0
nubbin	15.23
nubby	12.25
nubile	17.43
nuclear	10.83
nucleic	12.82
nucleoside	13.58
nucleus	11.4
nude	8.21
nudeness	9.39
nudge	11.05
nudie	11.11
nudism	12.17
nudist	10.94
nudity	9.18
nudnik	12.71
nugget	7.32
nuisance	9.59
nuke	11.0
	11.53
nullification	15.37
nullify	14.44
num	9.7
numb	9.26
number	3.94
numbness	9.55
numbskull	7.83
numeral	8.32
numerator	10.55
numeric	9.32
numerical	8.72
numerologist	14.61
numerology	12.95
numerous	8.83
numinous	15.25
numismatics	15.17
numismatist	14.71
nun	8.39
nunnery	13.93
nuptial	13.73
nuptials	13.19
nurse	5.84
nursemaid	9.75
nursery	6.95
nursing	8.21
nursling	14.14
nurture	10.94
nurturer	11.53
nut	5.21
nutcase	7.83
nutcracker	7.24
nuthatch	11.45
nuthouse	10.26
nutmeg	8.83
nutpick	13.67
nutrient	10.53
nutrition	9.74
nutritional	9.72
nutritionist	10.95
nutritious	8.89
nutritive	12.31
nutshell	6.67
nuttiness	10.28
nutty	7.45
nuzzle	11.35
nylon	10.0
nymph	11.21
nymphet	17.36
nymphomania	17.16
nymphomaniac	15.29
oaf	11.87
oafish	14.82
oak	7.35
oaken	11.9
oakum	11.67
oaky	11.08
oar	5.83
oarsman	13.72
oasis	9.11
oat	5.83
oath	11.39
oatmeal	4.5
oats	7.49
obbligato	14.33
obdurate	15.12
obedience	8.53
obedient	8.53
obeisance	14.5
obelisk	13.67
obese	9.39
obesity	11.37
obey	5.44
obfuscate	16.9
obfuscation	15.71
obit	10.0
obituary	9.44
object	7.94
objectification	13.83
objectify	13.95
objection	9.74
objectionable	11.21
objective	12.72
objectivity	10.74
objector	11.95
objet	10.25
oblate	14.5
obligate	11.68
obligation	10.95
obligatory	12.21
oblige	11.82
obliging	14.53
oblique	12.89
obliquity	14.5
obliterate	12.72
obliteration	13.16
oblivion	10.94
oblivious	12.56
obliviousness	13.05
oblong	10.39
oblongata	14.8
obloquy	16.33
obnoxious	7.95
obnoxiousness	11.75
oboe	10.78
oboist	14.7
obscene	11.83
obscenity	10.35
obscurantism	15.88
obscurantist	13.67
obscure	11.87
obscurity	12.06
obsequious	15.09
observable	10.63
observance	9.53
observant	9.32
observation	9.32
observational	12.05
observatory	9.12
observe	9.53
observer	9.7
obsess	10.84
obsessed	9.28
obsession	9.61
obsessive	10.89
obsidian	11.5
obsolescence	13.4
obsolescent	15.44
obsolete	12.28
obstacle	7.84
obstante	13.7
obstetric	13.12
obstetrician	12.56
obstetrics	14.69
obstinacy	10.83
obstinate	13.11
obstruct	10.94
obstruction	10.14
obtain	9.32
obtrude	12.6
obtrusive	14.8
obtuse	12.06
obviate	18.71
obvious	9.11
obviously	8.21
obviousness	9.94
ocarina	12.5
occasion	8.16
occasional	9.05
occasionally	9.61
occident	15.4
occidental	13.42
occipital	16.29
occlude	14.2
occluded	15.1
occlusion	14.54
occult	12.65
occultism	15.07
occultist	12.94
occupancy	9.67
occupant	9.95
occupation	10.89
occupational	10.33
occupy	8.89
occur	9.74
occurrence	11.44
ocean	4.74
oceanfront	9.28
oceanic	11.39
oceanographer	12.74
oceanographic	12.83
oceanography	12.71
ocelot	10.0
ochre	13.3
ocotillo	13.67
octagon	8.0
octagonal	11.78
octane	15.18
octant	15.5
octave	9.39
octavo	12.0
octet	11.6
octillion	15.0
octogenarian	15.75
octopus	6.26
octoroon	15.2
ocular	13.28
oculist	11.36
odalisque	19.33
odd	6.0
oddball	8.86
oddity	10.53
oddness	8.72
odds	8.58
ode	10.84
odiferous	14.07
odious	14.0
odor	6.81
odorant	10.81
odorless	10.33
odorous	10.95
odyssey	12.6
oedipal	14.2
oeuvre	16.71
of	4.55
off	3.83
offal	14.4
offbeat	10.11
offence	9.89
offend	9.67
offender	10.85
offense	8.61
offensive	9.37
offensiveness	11.41
offer	7.48
offertory	10.75
office	6.68
officemate	12.94
officer	6.5
official	8.68
officialdom	15.54
officiate	14.56
officious	14.33
officiousness	13.92
offing	13.0
offish	12.0
offload	11.87
offset	11.33
offshoot	13.0
offshore	10.47
offspring	11.65
oft	9.67
often	6.53
ogle	13.22
ogre	8.33
ogress	12.56
oh	4.72
ohm	14.0
oil	7.33
oilcan	7.59
oilcloth	12.53
oillamp	9.97
oilman	11.07
oilpaper	11.71
oilskin	13.79
oily	7.37
oink	3.44
ointment	7.9
okapi	11.22
okay	3.43
okra	12.61
old	3.72
olden	9.59
oldfashioned	8.61
oldie	6.94
oldness	8.56
oleander	14.75
oleic	15.75
olfactory	13.46
oligarch	13.93
oligarchy	12.87
olio	14.83
olive	6.68
olympics	8.31
ombudsman	16.62
ombudsperson	16.78
omega	13.24
omelet	6.5
omen	12.05
omicron	15.78
ominous	12.82
omission	12.5
omit	10.9
omnibus	14.8
omnipotence	14.0
omnipotent	11.35
omnipresent	10.94
omniscience	13.12
omniscient	13.47
omnivorous	11.53
on	4.01
onboard	8.75
once	4.97
oncologist	14.79
oncology	15.69
oncoming	10.39
one	3.23
oneness	11.42
onerous	13.93
onetime	8.47
ongoing	8.39
onion	6.05
onlooker	8.94
only	4.95
onrushing	13.44
onscreen	10.84
onset	10.72
onshore	9.26
onside	9.67
onslaught	12.33
onstage	6.89
ontological	15.15
ontology	16.64
onus	15.92
onyx	13.29
oodles	8.18
oolong	16.75
oomph	9.33
ooze	7.45
oozy	9.3
op	12.43
opacity	12.29
opal	9.28
opaque	13.95
open	5.0
opener	7.17
openhanded	9.6
opening	6.28
openness	8.68
operable	13.0
operate	7.11
operatic	12.24
operation	7.84
operational	10.79
operative	9.67
operator	7.95
operculum	15.8
operetta	16.0
ophthalmic	16.82
ophthalmologist	11.35
ophthalmology	12.41
opiate	14.44
opine	13.7
opinion	8.42
opinionated	10.88
opium	12.41
opossum	8.76
opponent	8.63
opportune	10.83
opportunism	14.17
opportunist	13.65
opportunistic	12.21
opportunity	9.72
opposable	10.71
oppose	11.05
opposing	8.06
opposite	5.06
opposition	11.58
oppress	12.37
oppressed	11.16
oppression	12.22
oppressive	12.44
oppressiveness	12.83
oppressor	13.05
opprobrious	11.0
ops	13.85
opt	12.62
optic	11.0
optical	10.72
optician	11.24
optics	12.63
optimal	13.74
optimism	12.17
optimist	10.89
optimistic	11.42
optimization	12.44
optimize	11.44
optimum	11.44
option	8.79
optional	8.79
optometrist	8.62
optometry	13.74
opulence	11.73
opulent	14.71
opus	13.85
or	4.14
oracle	11.82
oral	9.39
orange	3.26
orangery	12.3
orangey	7.07
orangutan	7.83
orate	13.56
oration	13.62
orator	13.0
oratorio	15.1
oratory	14.62
orb	11.17
orbit	7.95
orbital	12.65
orbiter	9.44
orchard	7.67
orchestra	9.44
orchestral	11.12
orchestrate	11.05
orchestration	11.89
orchid	9.76
orchidaceous	17.25
ordain	11.35
ordeal	10.06
order	6.26
orderliness	10.4
orderly	8.33
ordinance	13.17
ordinariness	12.06
ordinary	8.63
ordinate	12.75
ordination	13.93
ordnance	14.0
ordure	16.25
ore	11.12
oregano	10.88
organ	8.72
organdy	13.22
organic	13.68
organism	10.61
organismic	14.13
organist	7.68
organization	9.16
organizational	11.27
organize	6.33
organizer	9.55
orgasm	14.05
orgasmic	15.7
orgiastic	15.0
orgy	13.95
oriel	12.25
oriental	8.35
orientate	14.2
orientation	11.78
orifice	11.4
origami	9.24
origin	10.25
original	7.67
originality	9.58
originally	8.46
originate	9.72
origination	11.39
originator	12.61
oriole	10.0
ormolu	14.8
ornament	6.1
ornamental	9.74
ornamentation	11.11
ornate	10.22
orneriness	12.0
ornery	10.27
ornithological	16.78
ornithologist	14.86
ornithology	15.3
orotund	15.0
orphan	6.94
orphanage	8.89
orphaned	7.9
